Fecha,Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
2016-09-16,1,07ASJ-115,1648.63,1589.61,59.02,0
2016-09-16,2,07ASJ-115,1630.53,1572.19,58.34,0
2016-09-16,3,07ASJ-115,1723.42,1661.26,62.15,0
2016-09-16,4,07ASJ-115,1583.19,1527.98,55.21,0
2016-09-16,5,07ASJ-115,1583.56,1530.4,53.16,0
2016-09-16,6,07ASJ-115,1524.7,1474.43,50.28,0
2016-09-16,7,07ASJ-115,1508.79,1458.61,50.18,0
2016-09-16,8,07ASJ-115,1426.51,1378.79,47.72,0
2016-09-16,9,07ASJ-115,1562.47,1507.02,55.44,0
2016-09-16,10,07ASJ-115,1568.38,1507.97,60.42,0
2016-09-16,11,07ASJ-115,1608.06,1543.3,64.77,0
2016-09-16,12,07ASJ-115,1715.24,1645.39,69.85,0
2016-09-16,13,07ASJ-115,1625.83,1560.8,65.02,0
2016-09-16,14,07ASJ-115,1635.77,1570.24,65.53,0
2016-09-16,15,07ASJ-115,1670,1601.89,68.11,0
2016-09-16,16,07ASJ-115,1657.26,1589.83,67.43,0
2016-09-16,17,07ASJ-115,1668.34,1599.6,68.74,0
2016-09-16,18,07ASJ-115,1666.78,1599.37,67.42,0
2016-09-16,19,07ASJ-115,1718.57,1649.44,69.13,0
2016-09-16,20,07ASJ-115,1634.28,1570.02,64.26,0
2016-09-16,21,07ASJ-115,1652.3,1585.13,67.17,0
2016-09-16,22,07ASJ-115,1661.62,1594,67.62,0
2016-09-16,23,07ASJ-115,1664.62,1597.35,67.27,0
2016-09-16,24,07ASJ-115,1710.15,1641.05,69.1,0
2016-09-16,1,07BLE-115,1595.16,1589.61,5.55,0
2016-09-16,2,07BLE-115,1578.09,1572.19,5.9,0
2016-09-16,3,07BLE-115,1666.45,1661.26,5.19,0
2016-09-16,4,07BLE-115,1534.44,1527.98,6.46,0
2016-09-16,5,07BLE-115,1538.69,1530.4,8.29,0
