Fecha,Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
01/06/2016,1,07APD-230,563.78,550.68,13.09,0
01/06/2016,2,07APD-230,363.03,358.62,4.41,0
01/06/2016,3,07APD-230,313.2,310.73,2.47,0
01/06/2016,4,07APD-230,311.93,309.35,2.57,0
01/06/2016,5,07APD-230,311.23,309.8,1.43,0
01/06/2016,6,07APD-230,311.08,312.16,-1.08,0
01/06/2016,7,07APD-230,311.49,313.63,-2.13,0
01/06/2016,8,07APD-230,313.26,316.51,-3.25,0
01/06/2016,9,07APD-230,360.04,361.15,-1.11,0
01/06/2016,10,07APD-230,362.97,360.34,2.64,0
01/06/2016,11,07APD-230,374.73,368.5,6.23,0
01/06/2016,12,07APD-230,578.45,563.35,15.11,0
01/06/2016,13,07APD-230,550.86,533.52,17.34,0
01/06/2016,14,07APD-230,602.11,577.13,24.98,0
01/06/2016,15,07APD-230,598.94,569.23,29.71,0
01/06/2016,16,07APD-230,643.37,606.44,36.93,0
01/06/2016,17,07APD-230,629.47,592.14,37.33,0
01/06/2016,18,07APD-230,583.24,550.51,32.73,0
01/06/2016,19,07APD-230,561.16,533.28,27.89,0
01/06/2016,20,07APD-230,394.53,378.28,16.26,0
01/06/2016,21,07APD-230,615.6,588.24,27.36,0
01/06/2016,22,07APD-230,604.85,577.17,27.68,0
01/06/2016,23,07APD-230,558.97,533.21,25.76,0
01/06/2016,24,07APD-230,612.33,588.09,24.24,0
01/06/2016,1,07CES-69,551.65,550.68,0.96,0
01/06/2016,2,07CES-69,359.37,358.62,0.75,0
01/06/2016,3,07CES-69,311.42,310.73,0.69,0
01/06/2016,4,07CES-69,310.01,309.35,0.65,0
01/06/2016,5,07CES-69,310.52,309.8,0.72,0
01/06/2016,6,07CES-69,312.91,312.16,0.75,0
01/06/2016,7,07CES-69,314.47,313.63,0.84,0
01/06/2016,8,07CES-69,317.27,316.51,0.76,0
01/06/2016,9,07CES-69,361.83,361.15,0.68,0
01/06/2016,10,07CES-69,360.94,360.34,0.6,0
01/06/2016,11,07CES-69,369.26,368.5,0.75,0
01/06/2016,12,07CES-69,564.52,563.35,1.18,0
01/06/2016,13,07CES-69,534.57,533.52,1.05,0
01/06/2016,14,07CES-69,578.58,577.13,1.46,0
01/06/2016,15,07CES-69,570.23,569.23,1,0
01/06/2016,16,07CES-69,607.33,606.44,0.88,0
01/06/2016,17,07CES-69,593.26,592.14,1.13,0
01/06/2016,18,07CES-69,551.54,550.51,1.03,0
01/06/2016,19,07CES-69,534.25,533.28,0.97,0
01/06/2016,20,07CES-69,379.04,378.28,0.76,0
01/06/2016,21,07CES-69,589.28,588.24,1.04,0
01/06/2016,22,07CES-69,578.3,577.17,1.13,0
01/06/2016,23,07CES-69,534.01,533.21,0.8,0
01/06/2016,24,07CES-69,589.15,588.09,1.06,0
01/06/2016,1,07CHQ-230,562.16,550.68,11.48,0
01/06/2016,2,07CHQ-230,361.96,358.62,3.33,0
01/06/2016,3,07CHQ-230,312.21,310.73,1.47,0
01/06/2016,4,07CHQ-230,310.89,309.35,1.54,0
01/06/2016,5,07CHQ-230,310.13,309.8,0.33,0
01/06/2016,6,07CHQ-230,309.99,312.16,-2.17,0
01/06/2016,7,07CHQ-230,310.37,313.63,-3.25,0
01/06/2016,8,07CHQ-230,312.09,316.51,-4.42,0
01/06/2016,9,07CHQ-230,358.73,361.15,-2.42,0
01/06/2016,10,07CHQ-230,361.7,360.34,1.37,0
01/06/2016,11,07CHQ-230,373.52,368.5,5.02,0
01/06/2016,12,07CHQ-230,576.71,563.35,13.36,0
01/06/2016,13,07CHQ-230,549.1,533.52,15.57,0
01/06/2016,14,07CHQ-230,600.1,577.13,22.98,0
01/06/2016,15,07CHQ-230,597.11,569.23,27.88,0
01/06/2016,16,07CHQ-230,641.39,606.44,34.95,0
01/06/2016,17,07CHQ-230,627.48,592.14,35.35,0
01/06/2016,18,07CHQ-230,581.29,550.51,30.78,0
01/06/2016,19,07CHQ-230,559.12,533.28,25.85,0
01/06/2016,20,07CHQ-230,393,378.28,14.72,0
01/06/2016,21,07CHQ-230,613.29,588.24,25.05,0
01/06/2016,22,07CHQ-230,602.62,577.17,25.44,0
01/06/2016,23,07CHQ-230,556.95,533.21,23.74,0
01/06/2016,24,07CHQ-230,610.49,588.09,22.4,0
01/06/2016,1,07CIP-115,559.44,550.68,8.76,0
01/06/2016,2,07CIP-115,364.15,358.62,5.52,0
01/06/2016,3,07CIP-115,315.42,310.73,4.68,0
01/06/2016,4,07CIP-115,314.02,309.35,4.67,0
01/06/2016,5,07CIP-115,314.51,309.8,4.71,0
01/06/2016,6,07CIP-115,316.96,312.16,4.8,0
01/06/2016,7,07CIP-115,318.64,313.63,5.01,0
01/06/2016,8,07CIP-115,322.21,316.51,5.7,0
01/06/2016,9,07CIP-115,367.99,361.15,6.83,0
01/06/2016,10,07CIP-115,367.47,360.34,7.13,0
01/06/2016,11,07CIP-115,376.05,368.5,7.55,0
01/06/2016,12,07CIP-115,575.13,563.35,11.79,0
01/06/2016,13,07CIP-115,544.61,533.52,11.09,0
01/06/2016,14,07CIP-115,588.85,577.13,11.73,0
01/06/2016,15,07CIP-115,580.62,569.23,11.39,0
01/06/2016,16,07CIP-115,618.56,606.44,12.12,0
01/06/2016,17,07CIP-115,603.9,592.14,11.76,0
01/06/2016,18,07CIP-115,561.05,550.51,10.55,0
01/06/2016,19,07CIP-115,543.31,533.28,10.04,0
01/06/2016,20,07CIP-115,385.55,378.28,7.28,0
01/06/2016,21,07CIP-115,600.53,588.24,12.29,0
01/06/2016,22,07CIP-115,588.92,577.17,11.75,0
01/06/2016,23,07CIP-115,543.28,533.21,10.07,0
01/06/2016,24,07CIP-115,598.27,588.09,10.18,0
01/06/2016,1,07CME-115,560.03,550.68,9.35,0
01/06/2016,2,07CME-115,364.51,358.62,5.88,0
01/06/2016,3,07CME-115,315.68,310.73,4.95,0
01/06/2016,4,07CME-115,314.29,309.35,4.93,0
01/06/2016,5,07CME-115,314.78,309.8,4.98,0
01/06/2016,6,07CME-115,317.24,312.16,5.08,0
01/06/2016,7,07CME-115,318.96,313.63,5.34,0
01/06/2016,8,07CME-115,322.57,316.51,6.06,0
01/06/2016,9,07CME-115,368.42,361.15,7.27,0
01/06/2016,10,07CME-115,367.92,360.34,7.58,0
01/06/2016,11,07CME-115,376.55,368.5,8.05,0
01/06/2016,12,07CME-115,575.9,563.35,12.56,0
01/06/2016,13,07CME-115,545.32,533.52,11.8,0
01/06/2016,14,07CME-115,589.6,577.13,12.48,0
01/06/2016,15,07CME-115,581.24,569.23,12.01,0
01/06/2016,16,07CME-115,619.21,606.44,12.77,0
01/06/2016,17,07CME-115,604.53,592.14,12.39,0
01/06/2016,18,07CME-115,561.61,550.51,11.1,0
01/06/2016,19,07CME-115,543.95,533.28,10.68,0
01/06/2016,20,07CME-115,386.02,378.28,7.74,0
01/06/2016,21,07CME-115,601.35,588.24,13.11,0
01/06/2016,22,07CME-115,589.68,577.17,12.51,0
01/06/2016,23,07CME-115,543.94,533.21,10.73,0
01/06/2016,24,07CME-115,598.95,588.09,10.86,0
01/06/2016,1,07CNA-69,553.1,550.68,2.42,0
01/06/2016,2,07CNA-69,360.09,358.62,1.46,0
01/06/2016,3,07CNA-69,311.93,310.73,1.2,0
01/06/2016,4,07CNA-69,310.52,309.35,1.17,0
01/06/2016,5,07CNA-69,310.98,309.8,1.18,0
01/06/2016,6,07CNA-69,313.36,312.16,1.21,0
01/06/2016,7,07CNA-69,314.9,313.63,1.27,0
01/06/2016,8,07CNA-69,317.89,316.51,1.38,0
01/06/2016,9,07CNA-69,362.84,361.15,1.69,0
01/06/2016,10,07CNA-69,362.14,360.34,1.8,0
01/06/2016,11,07CNA-69,370.47,368.5,1.97,0
01/06/2016,12,07CNA-69,566.54,563.35,3.2,0
01/06/2016,13,07CNA-69,536.67,533.52,3.14,0
01/06/2016,14,07CNA-69,580.55,577.13,3.42,0
01/06/2016,15,07CNA-69,572.54,569.23,3.31,0
01/06/2016,16,07CNA-69,610.32,606.44,3.88,0
01/06/2016,17,07CNA-69,595.86,592.14,3.72,0
