Centro Nacional de Control de Energia
Precios Marginales Locales del MTR (Calculo ExPost) 
Sistema Interconectado Nacional
Reporte diario
Fecha: 12/Junio/2017
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 19/Junio/2017 15:53:13 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
19,02CPO-115,2652.58,2634.21,18.38,0
20,02CPO-115,2244.25,2212.98,31.27,0
21,02CPO-115,2653.2,2603.48,49.72,0
22,02CPO-115,2896.03,2859.27,36.76,0
23,02CPO-115,2687.45,2692.28,-4.83,0
24,02CPO-115,2296.62,2303.78,-7.16,0
1,02CPQ-115,2236.47,2114.11,122.36,0
2,02CPQ-115,1426.56,1328.59,97.97,0
3,02CPQ-115,1200.81,1129.97,70.85,0
4,02CPQ-115,1288.67,1198.05,90.62,0
5,02CPQ-115,1252.07,1168.83,83.24,0
6,02CPQ-115,1197.4,1124.05,73.35,0
7,02CPQ-115,1526.92,1459.34,67.57,0
8,02CPQ-115,2297.15,2263.33,33.82,0
9,02CPQ-115,2331.2,2467.91,-136.71,0
10,02CPQ-115,2236.73,2434.36,-197.62,0
11,02CPQ-115,2553.78,2772.97,-219.19,0
12,02CPQ-115,2565.3,2769.26,-203.95,0
13,02CPQ-115,2261.5,2413,-151.51,0
14,02CPQ-115,2643.22,2790.45,-147.23,0
15,02CPQ-115,2836.65,2936.67,-100.03,0
16,02CPQ-115,3093.29,3207.34,-114.05,0
17,02CPQ-115,3370.69,3503.28,-132.58,0
18,02CPQ-115,3103.11,3166.75,-63.64,0
19,02CPQ-115,2614.96,2634.21,-19.24,0
20,02CPQ-115,2234.1,2212.98,21.12,0
21,02CPQ-115,2630.84,2603.48,27.37,0
22,02CPQ-115,2833.42,2859.27,-25.85,0
23,02CPQ-115,2601.8,2692.28,-90.48,0
24,02CPQ-115,2246.96,2303.78,-56.82,0
1,02CPX-115,2302.8,2114.11,188.7,0
2,02CPX-115,1471.49,1328.59,142.89,0
3,02CPX-115,1235.41,1129.97,105.44,0
4,02CPX-115,1325.92,1198.05,127.88,0
5,02CPX-115,1285.77,1168.83,116.94,0
6,02CPX-115,1227.7,1124.05,103.64,0
7,02CPX-115,1559.2,1459.34,99.86,0
8,02CPX-115,2333.17,2263.33,69.85,0
9,02CPX-115,2349.2,2467.91,-118.71,0
10,02CPX-115,2247.94,2434.36,-186.41,0
11,02CPX-115,2570.47,2772.97,-202.49,0
12,02CPX-115,2587.24,2769.26,-182.01,0
13,02CPX-115,2285.38,2413,-127.62,0
14,02CPX-115,2692.45,2790.45,-98,0
15,02CPX-115,2895.65,2936.67,-41.02,0
16,02CPX-115,3156.72,3207.34,-50.62,0
17,02CPX-115,3439.98,3503.28,-63.3,0
18,02CPX-115,3154.66,3166.75,-12.09,0
19,02CPX-115,2667.35,2634.21,33.14,0
20,02CPX-115,2286.15,2212.98,73.17,0
21,02CPX-115,2693.62,2603.48,90.15,0
22,02CPX-115,2894.83,2859.27,35.56,0
23,02CPX-115,2655.1,2692.28,-37.18,0
24,02CPX-115,2293.04,2303.78,-10.74,0
1,02CRI-115,2296.33,2114.11,182.23,0
2,02CRI-115,1471.76,1328.59,143.16,0
3,02CRI-115,1238.24,1129.97,108.27,0
4,02CRI-115,1329.44,1198.05,131.39,0
5,02CRI-115,1292.1,1168.83,123.27,0
6,02CRI-115,1236.94,1124.05,112.88,0
7,02CRI-115,1575.79,1459.34,116.45,0
8,02CRI-115,2349.9,2263.33,86.57,0
9,02CRI-115,2320.44,2467.91,-147.47,0
10,02CRI-115,2199.14,2434.36,-235.21,0
11,02CRI-115,2505.89,2772.97,-267.07,0
12,02CRI-115,2522.1,2769.26,-247.15,0
13,02CRI-115,2233.33,2413,-179.67,0
14,02CRI-115,2611.78,2790.45,-178.67,0
15,02CRI-115,2814.58,2936.67,-122.09,0
16,02CRI-115,3073.3,3207.34,-134.04,0
17,02CRI-115,3350.62,3503.28,-152.66,0
18,02CRI-115,3120.34,3166.75,-46.42,0
19,02CRI-115,2646.72,2634.21,12.51,0
20,02CRI-115,2295.32,2212.98,82.35,0
21,02CRI-115,2704.65,2603.48,101.18,0
22,02CRI-115,2875.75,2859.27,16.48,0
23,02CRI-115,2609.93,2692.28,-82.35,0
24,02CRI-115,2240.39,2303.78,-63.39,0
1,02CRL-115,2279.07,2114.11,164.96,0
2,02CRL-115,1408.02,1328.59,79.43,0
3,02CRL-115,1195.77,1129.97,65.81,0
4,02CRL-115,1269.16,1198.05,71.11,0
5,02CRL-115,1257.55,1168.83,88.73,0
6,02CRL-115,1212.08,1124.05,88.02,0
7,02CRL-115,1573.8,1459.34,114.46,0
8,02CRL-115,2431.37,2263.33,168.04,0
9,02CRL-115,2624.93,2467.91,157.02,0
10,02CRL-115,2520.12,2434.36,85.77,0
11,02CRL-115,2848.07,2772.97,75.1,0
12,02CRL-115,2781.77,2769.26,12.51,0
13,02CRL-115,2435.41,2413,22.41,0
14,02CRL-115,2818.07,2790.45,27.62,0
15,02CRL-115,2979.87,2936.67,43.2,0
16,02CRL-115,3254.38,3207.34,47.04,0
17,02CRL-115,3562.81,3503.28,59.53,0
18,02CRL-115,3219.03,3166.75,52.28,0
19,02CRL-115,2684.08,2634.21,49.87,0
20,02CRL-115,2265.09,2212.98,52.12,0
21,02CRL-115,2684.64,2603.48,81.16,0
22,02CRL-115,2947.95,2859.27,88.68,0
23,02CRL-115,2731.7,2692.28,39.42,0
24,02CRL-115,2290.26,2303.78,-13.52,0
1,02CRL-230,2249.4,2114.11,135.29,0
2,02CRL-230,1385.22,1328.59,56.63,0
3,02CRL-230,1176.22,1129.97,46.25,0
4,02CRL-230,1247.52,1198.05,49.47,0
5,02CRL-230,1240.06,1168.83,71.23,0
6,02CRL-230,1195.52,1124.05,71.47,0
7,02CRL-230,1552.52,1459.34,93.18,0
8,02CRL-230,2397.72,2263.33,134.4,0
9,02CRL-230,2586.94,2467.91,119.03,0
10,02CRL-230,2469.97,2434.36,35.62,0
11,02CRL-230,2790.91,2772.97,17.94,0
12,02CRL-230,2711.26,2769.26,-57.99,0
13,02CRL-230,2372.26,2413,-40.74,0
14,02CRL-230,2744.42,2790.45,-46.03,0
15,02CRL-230,2901.95,2936.67,-34.72,0
16,02CRL-230,3168.91,3207.34,-38.43,0
17,02CRL-230,3469.6,3503.28,-33.68,0
18,02CRL-230,3136.33,3166.75,-30.43,0
19,02CRL-230,2615.39,2634.21,-18.82,0
20,02CRL-230,2208.24,2212.98,-4.74,0
21,02CRL-230,2614.37,2603.48,10.9,0
22,02CRL-230,2868.04,2859.27,8.77,0
23,02CRL-230,2653.79,2692.28,-38.49,0
24,02CRL-230,2219.15,2303.78,-84.63,0
1,02CRX-115,2231.43,2114.11,117.32,0
2,02CRX-115,1424.28,1328.59,95.69,0
3,02CRX-115,1198.68,1129.97,68.71,0
4,02CRX-115,1286.92,1198.05,88.87,0
5,02CRX-115,1250.43,1168.83,81.6,0
6,02CRX-115,1195.69,1124.05,71.64,0
7,02CRX-115,1524.33,1459.34,64.98,0
8,02CRX-115,2291.93,2263.33,28.6,0
9,02CRX-115,2322.08,2467.91,-145.83,0
10,02CRX-115,2227.12,2434.36,-207.23,0
11,02CRX-115,2543.42,2772.97,-229.54,0
12,02CRX-115,2555.34,2769.26,-213.91,0
13,02CRX-115,2252.82,2413,-160.19,0
14,02CRX-115,2633.01,2790.45,-157.44,0
15,02CRX-115,2825.47,2936.67,-111.2,0
16,02CRX-115,3080.89,3207.34,-126.45,0
17,02CRX-115,3357.26,3503.28,-146.02,0
18,02CRX-115,3092.88,3166.75,-73.87,0
19,02CRX-115,2606.8,2634.21,-27.4,0
20,02CRX-115,2227.38,2212.98,14.4,0
21,02CRX-115,2621.47,2603.48,17.99,0
22,02CRX-115,2820.94,2859.27,-38.33,0
23,02CRX-115,2588.85,2692.28,-103.43,0
24,02CRX-115,2237.05,2303.78,-66.73,0
1,02CRY-115,2219.5,2114.11,105.4,0
2,02CRY-115,1416.4,1328.59,87.81,0
3,02CRY-115,1191.92,1129.97,61.95,0
4,02CRY-115,1279.3,1198.05,81.25,0
5,02CRY-115,1242.68,1168.83,73.85,0
6,02CRY-115,1188.1,1124.05,64.04,0
7,02CRY-115,1514.31,1459.34,54.97,0
8,02CRY-115,2276.53,2263.33,13.2,0
9,02CRY-115,2307.54,2467.91,-160.38,0
10,02CRY-115,2212.97,2434.36,-221.39,0
11,02CRY-115,2529,2772.97,-243.97,0
12,02CRY-115,2541.71,2769.26,-227.55,0
13,02CRY-115,2241.93,2413,-171.07,0
14,02CRY-115,2620.61,2790.45,-169.84,0
15,02CRY-115,2813.1,2936.67,-123.57,0
16,02CRY-115,3067.25,3207.34,-140.09,0
17,02CRY-115,3341.7,3503.28,-161.57,0
18,02CRY-115,3077.14,3166.75,-89.62,0
19,02CRY-115,2593.79,2634.21,-40.42,0
20,02CRY-115,2217,2212.98,4.03,0
21,02CRY-115,2610.77,2603.48,7.29,0
22,02CRY-115,2810.78,2859.27,-48.49,0
23,02CRY-115,2580.16,2692.28,-112.13,0
24,02CRY-115,2228.73,2303.78,-75.05,0
1,02CSE-115,2183.37,2114.11,69.26,0
2,02CSE-115,1379.43,1328.59,50.84,0
3,02CSE-115,1166.65,1129.97,36.69,0
4,02CSE-115,1244.95,1198.05,46.9,0
5,02CSE-115,1212.54,1168.83,43.72,0
6,02CSE-115,1165.5,1124.05,41.44,0
7,02CSE-115,1502.16,1459.34,42.81,0
8,02CSE-115,2294.51,2263.33,31.19,0
9,02CSE-115,2415.43,2467.91,-52.48,0
10,02CSE-115,2352.95,2434.36,-81.41,0
11,02CSE-115,2682.2,2772.97,-90.77,0
12,02CSE-115,2681.25,2769.26,-88.01,0
13,02CSE-115,2350.82,2413,-62.18,0
14,02CSE-115,2731.12,2790.45,-59.33,0
15,02CSE-115,2906.1,2936.67,-30.57,0
16,02CSE-115,3172.36,3207.34,-34.98,0
17,02CSE-115,3461.44,3503.28,-41.84,0
18,02CSE-115,3154.61,3166.75,-12.14,0
19,02CSE-115,2640.95,2634.21,6.75,0
20,02CSE-115,2240.32,2212.98,27.34,0
21,02CSE-115,2648.31,2603.48,44.83,0
22,02CSE-115,2880.68,2859.27,21.41,0
23,02CSE-115,2665.51,2692.28,-26.77,0
24,02CSE-115,2281.29,2303.78,-22.5,0
1,02CSL-115,2196.66,2114.11,82.56,0
2,02CSL-115,1389.99,1328.59,61.4,0
3,02CSL-115,1174.27,1129.97,44.3,0
4,02CSL-115,1253.91,1198.05,55.86,0
5,02CSL-115,1220.15,1168.83,51.32,0
6,02CSL-115,1171.25,1124.05,47.19,0
7,02CSL-115,1506.11,1459.34,46.77,0
8,02CSL-115,2294.19,2263.33,30.87,0
9,02CSL-115,2396.46,2467.91,-71.46,0
10,02CSL-115,2325.07,2434.36,-109.29,0
11,02CSL-115,2656.51,2772.97,-116.46,0
12,02CSL-115,2661.69,2769.26,-107.57,0
13,02CSL-115,2336.82,2413,-76.18,0
14,02CSL-115,2713.11,2790.45,-77.34,0
15,02CSL-115,2891.69,2936.67,-44.99,0
16,02CSL-115,3154.53,3207.34,-52.81,0
17,02CSL-115,3438.88,3503.28,-64.4,0
18,02CSL-115,3141.49,3166.75,-25.27,0
19,02CSL-115,2634.37,2634.21,.17,0
20,02CSL-115,2234.65,2212.98,21.67,0
21,02CSL-115,2626.75,2603.48,23.27,0
22,02CSL-115,2855.03,2859.27,-4.24,0
23,02CSL-115,2639.46,2692.28,-52.82,0
24,02CSL-115,2266.77,2303.78,-37.01,0
1,02CSS-115,2271.01,2114.11,156.9,0
2,02CSS-115,1406.46,1328.59,77.87,0
3,02CSS-115,1194.86,1129.97,64.89,0
4,02CSS-115,1265.75,1198.05,67.7,0
5,02CSS-115,1250.51,1168.83,81.68,0
6,02CSS-115,1204.96,1124.05,80.91,0
7,02CSS-115,1564.8,1459.34,105.46,0
8,02CSS-115,2418.13,2263.33,154.8,0
9,02CSS-115,2614.88,2467.91,146.97,0
10,02CSS-115,2528.66,2434.36,94.31,0
11,02CSS-115,2844.58,2772.97,71.61,0
12,02CSS-115,2787.11,2769.26,17.85,0
13,02CSS-115,2437.43,2413,24.43,0
14,02CSS-115,2816.48,2790.45,26.03,0
15,02CSS-115,2974.65,2936.67,37.98,0
16,02CSS-115,3247.32,3207.34,39.99,0
17,02CSS-115,3561.07,3503.28,57.79,0
18,02CSS-115,3212.18,3166.75,45.42,0
19,02CSS-115,2679.02,2634.21,44.82,0
20,02CSS-115,2261.89,2212.98,48.91,0
21,02CSS-115,2674.51,2603.48,71.04,0
22,02CSS-115,2935.29,2859.27,76.03,0
23,02CSS-115,2731.52,2692.28,39.24,0
24,02CSS-115,2304.01,2303.78,.23,0
1,02CSU-115,2301.95,2114.11,187.85,0
2,02CSU-115,1468.75,1328.59,140.16,0
3,02CSU-115,1232.82,1129.97,102.85,0
4,02CSU-115,1324.69,1198.05,126.64,0
5,02CSU-115,1284.28,1168.83,115.45,0
6,02CSU-115,1225.3,1124.05,101.24,0
7,02CSU-115,1554.74,1459.34,95.4,0
8,02CSU-115,2321.91,2263.33,58.59,0
9,02CSU-115,2338.51,2467.91,-129.4,0
10,02CSU-115,2232.96,2434.36,-201.4,0
11,02CSU-115,2552.05,2772.97,-220.91,0
12,02CSU-115,2568.38,2769.26,-200.87,0
13,02CSU-115,2269.15,2413,-143.85,0
14,02CSU-115,2666.96,2790.45,-123.49,0
15,02CSU-115,2871.47,2936.67,-65.2,0
16,02CSU-115,3132.77,3207.34,-74.57,0
17,02CSU-115,3413.26,3503.28,-90.02,0
18,02CSU-115,3140.87,3166.75,-25.88,0
19,02CSU-115,2654.58,2634.21,20.37,0
20,02CSU-115,2277.48,2212.98,64.5,0
21,02CSU-115,2685.17,2603.48,81.7,0
22,02CSU-115,2884.72,2859.27,25.45,0
23,02CSU-115,2645.65,2692.28,-46.63,0
24,02CSU-115,2286.21,2303.78,-17.57,0
1,02CSX-115,2238.62,2114.11,124.52,0
2,02CSX-115,1429.37,1328.59,100.78,0
3,02CSX-115,1199.42,1129.97,69.45,0
4,02CSX-115,1288.47,1198.05,90.43,0
5,02CSX-115,1248.9,1168.83,80.07,0
6,02CSX-115,1191.79,1124.05,67.74,0
7,02CSX-115,1511.94,1459.34,52.6,0
8,02CSX-115,2258.69,2263.33,-4.64,0
9,02CSX-115,2270.06,2467.91,-197.86,0
10,02CSX-115,2167.35,2434.36,-267.01,0
11,02CSX-115,2479.48,2772.97,-293.49,0
12,02CSX-115,2496.67,2769.26,-272.58,0
13,02CSX-115,2207.02,2413,-205.99,0
14,02CSX-115,2597.85,2790.45,-192.6,0
15,02CSX-115,2798.37,2936.67,-138.31,0
16,02CSX-115,3052.35,3207.34,-154.99,0
17,02CSX-115,3326.45,3503.28,-176.83,0
18,02CSX-115,3056.67,3166.75,-110.08,0
19,02CSX-115,2583.12,2634.21,-51.09,0
20,02CSX-115,2216.03,2212.98,3.05,0
21,02CSX-115,2612.33,2603.48,8.85,0
22,02CSX-115,2802.84,2859.27,-56.43,0
23,02CSX-115,2568.18,2692.28,-124.11,0
24,02CSX-115,2219.39,2303.78,-84.39,0
1,02CTH-115,2162.74,2114.11,48.63,0
2,02CTH-115,1364.93,1328.59,36.34,0
3,02CTH-115,1154.86,1129.97,24.9,0
4,02CTH-115,1230.82,1198.05,32.77,0
5,02CTH-115,1198.46,1168.83,29.63,0
6,02CTH-115,1152.12,1124.05,28.07,0
7,02CTH-115,1483.08,1459.34,23.74,0
8,02CTH-115,2267.61,2263.33,4.28,0
9,02CTH-115,2399.96,2467.91,-67.96,0
10,02CTH-115,2344.34,2434.36,-90.02,0
11,02CTH-115,2673.29,2772.97,-99.68,0
12,02CTH-115,2672.53,2769.26,-96.73,0
13,02CTH-115,2342.02,2413,-70.98,0
14,02CTH-115,2719.24,2790.45,-71.21,0
15,02CTH-115,2891.87,2936.67,-44.8,0
16,02CTH-115,3158.08,3207.34,-49.26,0
17,02CTH-115,3448.32,3503.28,-54.96,0
18,02CTH-115,3134.93,3166.75,-31.83,0
19,02CTH-115,2620.8,2634.21,-13.4,0
20,02CTH-115,2218.17,2212.98,5.19,0
21,02CTH-115,2621.17,2603.48,17.7,0
22,02CTH-115,2855.87,2859.27,-3.4,0
23,02CTH-115,2648.94,2692.28,-43.34,0
24,02CTH-115,2268.13,2303.78,-35.65,0
1,02CTM-115,2165.21,2114.11,51.1,0
2,02CTM-115,1364.17,1328.59,35.58,0
3,02CTM-115,1157.1,1129.97,27.13,0
4,02CTM-115,1230.3,1198.05,32.25,0
5,02CTM-115,1199.63,1168.83,30.8,0
6,02CTM-115,1156.43,1124.05,32.38,0
7,02CTM-115,1497.31,1459.34,37.97,0
8,02CTM-115,2306.17,2263.33,42.84,0
9,02CTM-115,2473.96,2467.91,6.05,0
10,02CTM-115,2421.49,2434.36,-12.86,0
11,02CTM-115,2756.53,2772.97,-16.44,0
12,02CTM-115,2756.15,2769.26,-13.11,0
13,02CTM-115,2412.01,2413,-.99,0
14,02CTM-115,2789.81,2790.45,-.64,0
15,02CTM-115,2959.92,2936.67,23.25,0
16,02CTM-115,3233.49,3207.34,26.15,0
17,02CTM-115,3532.33,3503.28,29.05,0
18,02CTM-115,3202.7,3166.75,35.95,0
19,02CTM-115,2666.65,2634.21,32.44,0
20,02CTM-115,2251.93,2212.98,38.95,0
21,02CTM-115,2659.45,2603.48,55.97,0
22,02CTM-115,2910.69,2859.27,51.42,0
23,02CTM-115,2708.98,2692.28,16.7,0
24,02CTM-115,2314.37,2303.78,10.59,0
1,02CTO-115,2325,2114.11,210.9,0
2,02CTO-115,1470.76,1328.59,142.17,0
3,02CTO-115,1238.31,1129.97,108.35,0
4,02CTO-115,1321.68,1198.05,123.63,0
5,02CTO-115,1283.31,1168.83,114.48,0
6,02CTO-115,1228.74,1124.05,104.69,0
7,02CTO-115,1574.06,1459.34,114.72,0
8,02CTO-115,2378.67,2263.33,115.34,0
9,02CTO-115,2443.43,2467.91,-24.48,0
10,02CTO-115,2361.43,2434.36,-72.93,0
11,02CTO-115,2638.74,2772.97,-134.23,0
12,02CTO-115,2661.45,2769.26,-107.81,0
13,02CTO-115,2349.89,2413,-63.12,0
14,02CTO-115,2745.38,2790.45,-45.07,0
15,02CTO-115,2958.3,2936.67,21.63,0
16,02CTO-115,3246.45,3207.34,39.11,0
17,02CTO-115,3549.95,3503.28,46.67,0
18,02CTO-115,3246.87,3166.75,80.12,0
19,02CTO-115,2728.41,2634.21,94.21,0
20,02CTO-115,2323.66,2212.98,110.68,0
21,02CTO-115,2764.19,2603.48,160.72,0
22,02CTO-115,3008.11,2859.27,148.84,0
23,02CTO-115,2794.84,2692.28,102.56,0
24,02CTO-115,2395.44,2303.78,91.66,0
1,02CTS-115,2216.65,2114.11,102.54,0
2,02CTS-115,1415.04,1328.59,86.45,0
3,02CTS-115,1190.97,1129.97,61,0
4,02CTS-115,1278.85,1198.05,80.8,0
5,02CTS-115,1242.5,1168.83,73.67,0
6,02CTS-115,1188.1,1124.05,64.05,0
7,02CTS-115,1514.48,1459.34,55.14,0
8,02CTS-115,2276.82,2263.33,13.49,0
9,02CTS-115,2305.09,2467.91,-162.83,0
10,02CTS-115,2209.55,2434.36,-224.81,0
11,02CTS-115,2523.2,2772.97,-249.77,0
12,02CTS-115,2535,2769.26,-234.25,0
13,02CTS-115,2235.69,2413,-177.31,0
14,02CTS-115,2613.68,2790.45,-176.77,0
15,02CTS-115,2805.85,2936.67,-130.82,0
16,02CTS-115,3058.48,3207.34,-148.86,0
17,02CTS-115,3332.25,3503.28,-171.03,0
18,02CTS-115,3069.99,3166.75,-96.76,0
19,02CTS-115,2588.47,2634.21,-45.73,0
20,02CTS-115,2212.69,2212.98,-.29,0
21,02CTS-115,2603.93,2603.48,.45,0
22,02CTS-115,2801.64,2859.27,-57.62,0
23,02CTS-115,2570.6,2692.28,-121.69,0
24,02CTS-115,2221.29,2303.78,-82.5,0
1,02CTX-115,2161.89,2114.11,47.78,0
2,02CTX-115,1361.76,1328.59,33.17,0
3,02CTX-115,1154.64,1129.97,24.68,0
4,02CTX-115,1228.58,1198.05,30.53,0
5,02CTX-115,1197.84,1168.83,29.01,0
6,02CTX-115,1154.01,1124.05,29.96,0
7,02CTX-115,1492.09,1459.34,32.75,0
8,02CTX-115,2293.76,2263.33,30.44,0
9,02CTX-115,2449.55,2467.91,-18.36,0
10,02CTX-115,2394.65,2434.36,-39.7,0
11,02CTX-115,2725.65,2772.97,-47.32,0
12,02CTX-115,2724.71,2769.26,-44.54,0
13,02CTX-115,2385.6,2413,-27.41,0
14,02CTX-115,2764.24,2790.45,-26.21,0
15,02CTX-115,2930.04,2936.67,-6.63,0
16,02CTX-115,3199.44,3207.34,-7.89,0
17,02CTX-115,3495.21,3503.28,-8.06,0
18,02CTX-115,3174.72,3166.75,7.96,0
19,02CTX-115,2648.54,2634.21,14.33,0
20,02CTX-115,2238.14,2212.98,25.16,0
21,02CTX-115,2643.12,2603.48,39.65,0
22,02CTX-115,2887.69,2859.27,28.42,0
23,02CTX-115,2686.21,2692.28,-6.08,0
24,02CTX-115,2296.96,2303.78,-6.82,0
1,02CUA-115,2191.4,2114.11,77.3,0
2,02CUA-115,1375.32,1328.59,46.73,0
3,02CUA-115,1166.97,1129.97,37,0
4,02CUA-115,1240.11,1198.05,42.06,0
5,02CUA-115,1211.28,1168.83,42.45,0
6,02CUA-115,1168.5,1124.05,44.45,0
7,02CUA-115,1515.85,1459.34,56.51,0
8,02CUA-115,2337.33,2263.33,74,0
9,02CUA-115,2513.19,2467.91,45.27,0
10,02CUA-115,2446.88,2434.36,12.52,0
11,02CUA-115,2782.55,2772.97,9.58,0
12,02CUA-115,2778.22,2769.26,8.97,0
13,02CUA-115,2431.82,2413,18.82,0
14,02CUA-115,2816.32,2790.45,25.87,0
15,02CUA-115,2981.64,2936.67,44.97,0
16,02CUA-115,3256.9,3207.34,49.56,0
17,02CUA-115,3558.37,3503.28,55.09,0
18,02CUA-115,3226.93,3166.75,60.17,0
19,02CUA-115,2690.46,2634.21,56.25,0
20,02CUA-115,2272.42,2212.98,59.44,0
21,02CUA-115,2688.13,2603.48,84.66,0
22,02CUA-115,2941.27,2859.27,82,0
23,02CUA-115,2734.16,2692.28,41.88,0
24,02CUA-115,2331.41,2303.78,27.63,0
1,02CUE-85,2201.52,2114.11,87.41,0
2,02CUE-85,1379.04,1328.59,50.45,0
3,02CUE-85,1170.33,1129.97,40.36,0
4,02CUE-85,1243.01,1198.05,44.97,0
5,02CUE-85,1216.25,1168.83,47.42,0
6,02CUE-85,1173.45,1124.05,49.39,0
7,02CUE-85,1522.69,1459.34,63.35,0
8,02CUE-85,2348.73,2263.33,85.41,0
9,02CUE-85,2528.19,2467.91,60.27,0
10,02CUE-85,2458.24,2434.36,23.88,0
11,02CUE-85,2793.59,2772.97,20.62,0
12,02CUE-85,2781.93,2769.26,12.68,0
13,02CUE-85,2434.62,2413,21.61,0
14,02CUE-85,2819.8,2790.45,29.35,0
15,02CUE-85,2984.48,2936.67,47.81,0
16,02CUE-85,3259.8,3207.34,52.46,0
17,02CUE-85,3562.87,3503.28,59.6,0
18,02CUE-85,3229.37,3166.75,62.62,0
19,02CUE-85,2692.26,2634.21,58.06,0
20,02CUE-85,2273.41,2212.98,60.43,0
21,02CUE-85,2688.48,2603.48,85.01,0
22,02CUE-85,2942.97,2859.27,83.71,0
23,02CUE-85,2735.08,2692.28,42.8,0
24,02CUE-85,2327.53,2303.78,23.75,0
1,02CUG-115,2271.29,2114.11,157.19,0
2,02CUG-115,1406.59,1328.59,78,0
3,02CUG-115,1194.93,1129.97,64.96,0
4,02CUG-115,1265.83,1198.05,67.78,0
5,02CUG-115,1250.62,1168.83,81.79,0
6,02CUG-115,1205.07,1124.05,81.01,0
7,02CUG-115,1564.93,1459.34,105.59,0
8,02CUG-115,2418.3,2263.33,154.97,0
9,02CUG-115,2614.98,2467.91,147.07,0
10,02CUG-115,2528.58,2434.36,94.23,0
11,02CUG-115,2844.68,2772.97,71.71,0
12,02CUG-115,2787.02,2769.26,17.77,0
13,02CUG-115,2437.5,2413,24.5,0
14,02CUG-115,2816.78,2790.45,26.33,0
15,02CUG-115,2975.07,2936.67,38.4,0
16,02CUG-115,3247.78,3207.34,40.44,0
17,02CUG-115,3561.52,3503.28,58.24,0
18,02CUG-115,3212.64,3166.75,45.89,0
19,02CUG-115,2679.35,2634.21,45.15,0
20,02CUG-115,2262.22,2212.98,49.25,0
21,02CUG-115,2675.02,2603.48,71.54,0
22,02CUG-115,2935.72,2859.27,76.45,0
23,02CUG-115,2731.93,2692.28,39.65,0
24,02CUG-115,2304.27,2303.78,.49,0
1,02CUH-115,2224.49,2114.11,110.38,0
2,02CUH-115,1419.95,1328.59,91.35,0
3,02CUH-115,1194.96,1129.97,65,0
4,02CUH-115,1282.94,1198.05,84.89,0
5,02CUH-115,1246.39,1168.83,77.56,0
6,02CUH-115,1191.75,1124.05,67.69,0
7,02CUH-115,1519.08,1459.34,59.74,0
8,02CUH-115,2283.74,2263.33,20.41,0
9,02CUH-115,2312.55,2467.91,-155.37,0
10,02CUH-115,2217.1,2434.36,-217.26,0
11,02CUH-115,2532.18,2772.97,-240.79,0
12,02CUH-115,2544.32,2769.26,-224.94,0
13,02CUH-115,2243.88,2413,-169.13,0
14,02CUH-115,2623.41,2790.45,-167.04,0
15,02CUH-115,2816.36,2936.67,-120.32,0
16,02CUH-115,3069.81,3207.34,-137.53,0
17,02CUH-115,3344.55,3503.28,-158.73,0
18,02CUH-115,3081.06,3166.75,-85.7,0
19,02CUH-115,2597.48,2634.21,-36.73,0
20,02CUH-115,2220.55,2212.98,7.58,0
21,02CUH-115,2614.18,2603.48,10.71,0
22,02CUH-115,2813.28,2859.27,-45.99,0
23,02CUH-115,2581.63,2692.28,-110.65,0
24,02CUH-115,2230.27,2303.78,-73.51,0
1,02CUM-230,2191.26,2114.11,77.16,0
2,02CUM-230,1373.65,1328.59,45.06,0
3,02CUM-230,1165.8,1129.97,35.83,0
4,02CUM-230,1238.45,1198.05,40.4,0
5,02CUM-230,1211.25,1168.83,42.42,0
6,02CUM-230,1168.48,1124.05,44.43,0
7,02CUM-230,1515.49,1459.34,56.15,0
8,02CUM-230,2336.9,2263.33,73.57,0
9,02CUM-230,2513.26,2467.91,45.35,0
10,02CUM-230,2443.64,2434.36,9.28,0
11,02CUM-230,2776.68,2772.97,3.71,0
12,02CUM-230,2766.43,2769.26,-2.83,0
13,02CUM-230,2420.87,2413,7.87,0
14,02CUM-230,2803.81,2790.45,13.35,0
15,02CUM-230,2967.98,2936.67,31.31,0
16,02CUM-230,3241.66,3207.34,34.32,0
17,02CUM-230,3542.83,3503.28,39.55,0
18,02CUM-230,3211.85,3166.75,45.1,0
19,02CUM-230,2678.33,2634.21,44.13,0
20,02CUM-230,2262.13,2212.98,49.15,0
21,02CUM-230,2674.82,2603.48,71.34,0
22,02CUM-230,2927.39,2859.27,68.12,0
23,02CUM-230,2721.47,2692.28,29.18,0
24,02CUM-230,2318.68,2303.78,14.9,0
1,02CUS-115,2200.6,2114.11,86.49,0
2,02CUS-115,1380.73,1328.59,52.14,0
3,02CUS-115,1171.26,1129.97,41.3,0
4,02CUS-115,1244.72,1198.05,46.67,0
5,02CUS-115,1215.89,1168.83,47.06,0
6,02CUS-115,1173.07,1124.05,49.01,0
7,02CUS-115,1522.38,1459.34,63.04,0
8,02CUS-115,2347.97,2263.33,84.65,0
9,02CUS-115,2525.48,2467.91,57.57,0
10,02CUS-115,2459.49,2434.36,25.14,0
