Centro Nacional de Control de Energia
Precios Marginales Locales del MTR (Calculo ExPost) 
Sistema Interconectado Baja California
Reporte diario
Fecha: 12/Junio/2017
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 19/Junio/2017 13:51:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
24,07END-69,492.2,480.09,12.11,0
1,07ENT-115,505.71,461.73,43.98,0
2,07ENT-115,472.3,431.18,41.13,0
3,07ENT-115,472.08,431.86,40.22,0
4,07ENT-115,471.37,432.32,39.04,0
5,07ENT-115,471.74,432.85,38.89,0
6,07ENT-115,473.27,434.27,39,0
7,07ENT-115,509.02,468.68,40.35,0
8,07ENT-115,509.94,467.58,42.35,0
9,07ENT-115,513.55,468.39,45.16,0
10,07ENT-115,514.46,468.47,45.99,0
11,07ENT-115,530.28,481.97,48.31,0
12,07ENT-115,551.49,503.98,47.51,0
13,07ENT-115,522.65,476.88,45.77,0
14,07ENT-115,507.79,458.33,49.46,0
15,07ENT-115,501.13,451.75,49.38,0
16,07ENT-115,508.99,457.29,51.7,0
17,07ENT-115,519.37,466.99,52.38,0
18,07ENT-115,549.26,495.07,54.19,0
19,07ENT-115,535.88,484.05,51.83,0
20,07ENT-115,563.18,508.55,54.63,0
21,07ENT-115,541.18,486.17,55.01,0
22,07ENT-115,544.92,490.79,54.14,0
23,07ENT-115,534.38,485.04,49.34,0
24,07ENT-115,526.63,480.09,46.54,0
1,07EPC-115,471.35,461.73,9.61,0
2,07EPC-115,440.64,431.18,9.47,0
3,07EPC-115,441.1,431.86,9.24,0
4,07EPC-115,441.31,432.32,8.99,0
5,07EPC-115,441.91,432.85,9.06,0
6,07EPC-115,443.48,434.27,9.2,0
7,07EPC-115,477.77,468.68,9.09,0
8,07EPC-115,477.95,467.58,10.37,0
9,07EPC-115,479.75,468.39,11.36,0
10,07EPC-115,480.07,468.47,11.6,0
11,07EPC-115,494.01,481.97,12.04,0
12,07EPC-115,516.69,503.98,12.71,0
13,07EPC-115,488.91,476.88,12.03,0
14,07EPC-115,471.19,458.33,12.86,0
15,07EPC-115,464.85,451.75,13.1,0
16,07EPC-115,470.46,457.29,13.18,0
17,07EPC-115,479.85,466.99,12.86,0
18,07EPC-115,508.15,495.07,13.09,0
19,07EPC-115,496.69,484.05,12.65,0
20,07EPC-115,522.13,508.55,13.58,0
21,07EPC-115,500.01,486.17,13.84,0
22,07EPC-115,504.04,490.79,13.26,0
23,07EPC-115,496.24,485.04,11.2,0
24,07EPC-115,490.46,480.09,10.38,0
1,07FCO-69,465.43,461.73,3.7,0
2,07FCO-69,434.31,431.18,3.14,0
3,07FCO-69,434.89,431.86,3.03,0
4,07FCO-69,435.31,432.32,2.98,0
5,07FCO-69,435.88,432.85,3.04,0
6,07FCO-69,437.46,434.27,3.18,0
7,07FCO-69,472.94,468.68,4.26,0
8,07FCO-69,471.91,467.58,4.32,0
9,07FCO-69,473.02,468.39,4.63,0
10,07FCO-69,473.63,468.47,5.16,0
11,07FCO-69,487.79,481.97,5.82,0
12,07FCO-69,510.28,503.98,6.3,0
13,07FCO-69,482.81,476.88,5.93,0
14,07FCO-69,463.97,458.33,5.64,0
15,07FCO-69,457.53,451.75,5.78,0
16,07FCO-69,463.93,457.29,6.65,0
17,07FCO-69,473.83,466.99,6.84,0
18,07FCO-69,501.88,495.07,6.81,0
19,07FCO-69,490.51,484.05,6.46,0
20,07FCO-69,515.38,508.55,6.83,0
21,07FCO-69,493.31,486.17,7.14,0
22,07FCO-69,498.13,490.79,7.35,0
23,07FCO-69,491.58,485.04,6.55,0
24,07FCO-69,485.91,480.09,5.82,0
1,07FEV-161,449.56,461.73,-12.17,0
2,07FEV-161,419.5,431.18,-11.68,0
3,07FEV-161,419.32,431.86,-12.55,0
4,07FEV-161,418.92,432.32,-13.41,0
5,07FEV-161,418.81,432.85,-14.04,0
6,07FEV-161,418.92,434.27,-15.35,0
7,07FEV-161,453.79,468.68,-14.89,0
8,07FEV-161,449.16,467.58,-18.42,0
9,07FEV-161,450.39,468.39,-18,0
10,07FEV-161,450.02,468.47,-18.45,0
11,07FEV-161,463.76,481.97,-18.21,0
12,07FEV-161,485.79,503.98,-18.19,0
13,07FEV-161,460.37,476.88,-16.52,0
14,07FEV-161,442.03,458.33,-16.3,0
15,07FEV-161,438.04,451.75,-13.7,0
16,07FEV-161,447.16,457.29,-10.13,0
17,07FEV-161,458.1,466.99,-8.89,0
18,07FEV-161,484.63,495.07,-10.44,0
19,07FEV-161,473.14,484.05,-10.91,0
20,07FEV-161,496.16,508.55,-12.39,0
21,07FEV-161,474.51,486.17,-11.66,0
22,07FEV-161,479.8,490.79,-10.99,0
23,07FEV-161,474.08,485.04,-10.95,0
24,07FEV-161,469.81,480.09,-10.28,0
1,07FLO-69,463.22,461.73,1.49,0
2,07FLO-69,432.38,431.18,1.21,0
3,07FLO-69,433.03,431.86,1.16,0
4,07FLO-69,433.45,432.32,1.13,0
5,07FLO-69,433.99,432.85,1.14,0
6,07FLO-69,435.44,434.27,1.17,0
7,07FLO-69,470.62,468.68,1.94,0
8,07FLO-69,469.33,467.58,1.75,0
9,07FLO-69,470.33,468.39,1.93,0
10,07FLO-69,470.8,468.47,2.33,0
11,07FLO-69,484.71,481.97,2.74,0
12,07FLO-69,506.97,503.98,2.98,0
13,07FLO-69,479.65,476.88,2.77,0
14,07FLO-69,460.87,458.33,2.54,0
15,07FLO-69,454.58,451.75,2.84,0
16,07FLO-69,461,457.29,3.71,0
17,07FLO-69,470.87,466.99,3.88,0
18,07FLO-69,498.76,495.07,3.7,0
19,07FLO-69,487.47,484.05,3.42,0
20,07FLO-69,512.14,508.55,3.59,0
21,07FLO-69,489.93,486.17,3.76,0
22,07FLO-69,494.72,490.79,3.93,0
23,07FLO-69,488.55,485.04,3.51,0
24,07FLO-69,483.27,480.09,3.18,0
1,07FMO-115,464.87,461.73,3.14,0
2,07FMO-115,434.53,431.18,3.35,0
3,07FMO-115,435.06,431.86,3.2,0
4,07FMO-115,435.41,432.32,3.09,0
5,07FMO-115,436.01,432.85,3.16,0
6,07FMO-115,437.53,434.27,3.26,0
7,07FMO-115,471.54,468.68,2.86,0
8,07FMO-115,471.25,467.58,3.67,0
9,07FMO-115,472.53,468.39,4.14,0
10,07FMO-115,472.62,468.47,4.15,0
11,07FMO-115,485.99,481.97,4.02,0
12,07FMO-115,508.56,503.98,4.58,0
13,07FMO-115,481.22,476.88,4.34,0
14,07FMO-115,463.19,458.33,4.86,0
15,07FMO-115,456.92,451.75,5.17,0
16,07FMO-115,462.37,457.29,5.09,0
17,07FMO-115,471.75,466.99,4.76,0
18,07FMO-115,499.82,495.07,4.76,0
19,07FMO-115,488.65,484.05,4.6,0
20,07FMO-115,513.6,508.55,5.05,0
21,07FMO-115,491.43,486.17,5.26,0
22,07FMO-115,495.59,490.79,4.81,0
23,07FMO-115,488.46,485.04,3.42,0
24,07FMO-115,483.19,480.09,3.1,0
1,07FOR-69,463.69,461.73,1.96,0
2,07FOR-69,432.89,431.18,1.72,0
3,07FOR-69,433.53,431.86,1.67,0
4,07FOR-69,433.98,432.32,1.66,0
5,07FOR-69,434.51,432.85,1.66,0
6,07FOR-69,435.98,434.27,1.71,0
7,07FOR-69,470.81,468.68,2.13,0
8,07FOR-69,469.97,467.58,2.39,0
9,07FOR-69,470.98,468.39,2.59,0
10,07FOR-69,471.32,468.47,2.85,0
11,07FOR-69,485.1,481.97,3.13,0
12,07FOR-69,507.28,503.98,3.3,0
13,07FOR-69,479.97,476.88,3.09,0
14,07FOR-69,461.23,458.33,2.89,0
15,07FOR-69,454.61,451.75,2.86,0
16,07FOR-69,460.34,457.29,3.05,0
17,07FOR-69,470.07,466.99,3.08,0
18,07FOR-69,498.16,495.07,3.1,0
19,07FOR-69,486.98,484.05,2.94,0
20,07FOR-69,511.63,508.55,3.08,0
21,07FOR-69,489.36,486.17,3.19,0
22,07FOR-69,494,490.79,3.22,0
23,07FOR-69,487.93,485.04,2.89,0
24,07FOR-69,482.75,480.09,2.66,0
1,07FTA-69,463.91,461.73,2.18,0
2,07FTA-69,433.03,431.18,1.85,0
3,07FTA-69,433.73,431.86,1.87,0
4,07FTA-69,434.2,432.32,1.88,0
5,07FTA-69,434.74,432.85,1.89,0
6,07FTA-69,436.17,434.27,1.9,0
7,07FTA-69,471.21,468.68,2.53,0
8,07FTA-69,470.2,467.58,2.62,0
9,07FTA-69,471.27,468.39,2.88,0
10,07FTA-69,471.84,468.47,3.37,0
11,07FTA-69,485.66,481.97,3.69,0
12,07FTA-69,507.89,503.98,3.91,0
13,07FTA-69,480.51,476.88,3.63,0
14,07FTA-69,461.7,458.33,3.37,0
15,07FTA-69,455.29,451.75,3.54,0
16,07FTA-69,461.46,457.29,4.17,0
17,07FTA-69,471.23,466.99,4.24,0
18,07FTA-69,499.22,495.07,4.16,0
19,07FTA-69,487.8,484.05,3.75,0
20,07FTA-69,512.36,508.55,3.81,0
21,07FTA-69,489.97,486.17,3.8,0
22,07FTA-69,494.77,490.79,3.98,0
23,07FTA-69,488.66,485.04,3.62,0
24,07FTA-69,483.46,480.09,3.37,0
1,07GER-69,466.77,461.73,5.04,0
2,07GER-69,435.59,431.18,4.42,0
3,07GER-69,436.18,431.86,4.31,0
4,07GER-69,436.59,432.32,4.26,0
5,07GER-69,437.13,432.85,4.28,0
6,07GER-69,438.68,434.27,4.41,0
7,07GER-69,474.12,468.68,5.44,0
8,07GER-69,473.7,467.58,6.11,0
9,07GER-69,475.06,468.39,6.67,0
10,07GER-69,475.73,468.47,7.26,0
11,07GER-69,489.89,481.97,7.92,0
12,07GER-69,512.25,503.98,8.26,0
13,07GER-69,484.63,476.88,7.75,0
14,07GER-69,465.7,458.33,7.37,0
15,07GER-69,458.97,451.75,7.23,0
16,07GER-69,464.93,457.29,7.64,0
17,07GER-69,474.71,466.99,7.72,0
18,07GER-69,502.88,495.07,7.81,0
19,07GER-69,491.46,484.05,7.41,0
20,07GER-69,516.31,508.55,7.75,0
21,07GER-69,494.14,486.17,7.97,0
22,07GER-69,498.78,490.79,7.99,0
23,07GER-69,492.25,485.04,7.21,0
24,07GER-69,486.69,480.09,6.6,0
1,07GLL-115,464.88,461.73,3.15,0
2,07GLL-115,434.53,431.18,3.36,0
3,07GLL-115,435.07,431.86,3.21,0
4,07GLL-115,435.42,432.32,3.1,0
5,07GLL-115,436.02,432.85,3.17,0
6,07GLL-115,437.54,434.27,3.27,0
7,07GLL-115,471.54,468.68,2.86,0
8,07GLL-115,471.26,467.58,3.67,0
9,07GLL-115,472.54,468.39,4.15,0
10,07GLL-115,472.64,468.47,4.16,0
11,07GLL-115,486.01,481.97,4.05,0
12,07GLL-115,508.59,503.98,4.61,0
13,07GLL-115,481.25,476.88,4.37,0
14,07GLL-115,463.22,458.33,4.89,0
15,07GLL-115,456.95,451.75,5.21,0
16,07GLL-115,462.39,457.29,5.11,0
17,07GLL-115,471.76,466.99,4.77,0
18,07GLL-115,499.83,495.07,4.76,0
19,07GLL-115,488.66,484.05,4.61,0
20,07GLL-115,513.61,508.55,5.06,0
21,07GLL-115,491.44,486.17,5.27,0
22,07GLL-115,495.6,490.79,4.81,0
23,07GLL-115,488.46,485.04,3.43,0
24,07GLL-115,483.19,480.09,3.1,0
1,07GOR-161,452.89,461.73,-8.85,0
2,07GOR-161,422.66,431.18,-8.52,0
3,07GOR-161,422.53,431.86,-9.34,0
4,07GOR-161,422.12,432.32,-10.21,0
5,07GOR-161,421.97,432.85,-10.87,0
6,07GOR-161,422.09,434.27,-12.19,0
7,07GOR-161,457.29,468.68,-11.4,0
8,07GOR-161,452.71,467.58,-14.87,0
9,07GOR-161,453.92,468.39,-14.47,0
10,07GOR-161,453.59,468.47,-14.89,0
11,07GOR-161,467.48,481.97,-14.49,0
12,07GOR-161,489.75,503.98,-14.23,0
13,07GOR-161,464.22,476.88,-12.67,0
14,07GOR-161,445.78,458.33,-12.55,0
15,07GOR-161,441.67,451.75,-10.07,0
16,07GOR-161,450.86,457.29,-6.43,0
17,07GOR-161,461.85,466.99,-5.14,0
18,07GOR-161,488.51,495.07,-6.56,0
19,07GOR-161,476.91,484.05,-7.14,0
20,07GOR-161,500.11,508.55,-8.44,0
21,07GOR-161,478.33,486.17,-7.84,0
22,07GOR-161,483.62,490.79,-7.17,0
23,07GOR-161,477.83,485.04,-7.21,0
24,07GOR-161,473.45,480.09,-6.64,0
1,07HGO-161,453.66,461.73,-8.07,0
2,07HGO-161,423.01,431.18,-8.17,0
3,07HGO-161,422.65,431.86,-9.21,0
4,07HGO-161,422.1,432.32,-10.23,0
5,07HGO-161,421.86,432.85,-10.99,0
6,07HGO-161,421.87,434.27,-12.41,0
7,07HGO-161,456.85,468.68,-11.83,0
8,07HGO-161,452.23,467.58,-15.36,0
9,07HGO-161,453.61,468.39,-14.78,0
10,07HGO-161,453.29,468.47,-15.19,0
11,07HGO-161,467.33,481.97,-14.64,0
12,07HGO-161,489.73,503.98,-14.25,0
13,07HGO-161,464.3,476.88,-12.58,0
14,07HGO-161,445.98,458.33,-12.35,0
15,07HGO-161,442.11,451.75,-9.64,0
16,07HGO-161,451.44,457.29,-5.85,0
17,07HGO-161,462.59,466.99,-4.4,0
18,07HGO-161,489.36,495.07,-5.71,0
19,07HGO-161,477.6,484.05,-6.45,0
20,07HGO-161,500.58,508.55,-7.98,0
21,07HGO-161,478.91,486.17,-7.26,0
22,07HGO-161,484.39,490.79,-6.4,0
23,07HGO-161,478.64,485.04,-6.4,0
24,07HGO-161,474.16,480.09,-5.92,0
1,07HMO-69,466.99,461.73,5.26,0
2,07HMO-69,435.8,431.18,4.62,0
3,07HMO-69,436.42,431.86,4.55,0
4,07HMO-69,436.84,432.32,4.52,0
5,07HMO-69,437.4,432.85,4.55,0
6,07HMO-69,438.97,434.27,4.7,0
7,07HMO-69,474.6,468.68,5.92,0
8,07HMO-69,474.25,467.58,6.66,0
9,07HMO-69,475.71,468.39,7.32,0
10,07HMO-69,476.48,468.47,8,0
11,07HMO-69,490.68,481.97,8.71,0
12,07HMO-69,513.12,503.98,9.14,0
13,07HMO-69,485.46,476.88,8.58,0
14,07HMO-69,466.58,458.33,8.24,0
15,07HMO-69,459.86,451.75,8.11,0
16,07HMO-69,465.9,457.29,8.62,0
17,07HMO-69,475.74,466.99,8.75,0
18,07HMO-69,503.85,495.07,8.78,0
19,07HMO-69,492.32,484.05,8.27,0
20,07HMO-69,517.12,508.55,8.57,0
21,07HMO-69,494.83,486.17,8.66,0
22,07HMO-69,499.49,490.79,8.71,0
23,07HMO-69,492.96,485.04,7.92,0
24,07HMO-69,487.36,480.09,7.27,0
1,07HUN-69,465.18,461.73,3.45,0
2,07HUN-69,434.19,431.18,3.01,0
3,07HUN-69,434.83,431.86,2.97,0
4,07HUN-69,435.3,432.32,2.97,0
5,07HUN-69,435.85,432.85,3.01,0
6,07HUN-69,437.4,434.27,3.13,0
7,07HUN-69,472.71,468.68,4.03,0
8,07HUN-69,472.05,467.58,4.46,0
9,07HUN-69,473.24,468.39,4.85,0
10,07HUN-69,473.91,468.47,5.44,0
11,07HUN-69,487.93,481.97,5.96,0
12,07HUN-69,510.29,503.98,6.31,0
13,07HUN-69,482.78,476.88,5.9,0
14,07HUN-69,463.77,458.33,5.44,0
15,07HUN-69,457.34,451.75,5.59,0
16,07HUN-69,463.41,457.29,6.12,0
17,07HUN-69,473.2,466.99,6.21,0
18,07HUN-69,501.27,495.07,6.2,0
19,07HUN-69,489.86,484.05,5.81,0
20,07HUN-69,514.58,508.55,6.03,0
21,07HUN-69,492.24,486.17,6.07,0
22,07HUN-69,496.94,490.79,6.15,0
23,07HUN-69,490.64,485.04,5.61,0
24,07HUN-69,485.22,480.09,5.13,0
1,07INA-69,465.96,461.73,4.23,0
2,07INA-69,434.89,431.18,3.72,0
3,07INA-69,435.58,431.86,3.71,0
4,07INA-69,436.02,432.32,3.7,0
5,07INA-69,436.58,432.85,3.74,0
6,07INA-69,438.11,434.27,3.84,0
7,07INA-69,473.67,468.68,4.99,0
8,07INA-69,473.17,467.58,5.58,0
9,07INA-69,474.51,468.39,6.12,0
10,07INA-69,475.18,468.47,6.71,0
11,07INA-69,489.27,481.97,7.3,0
12,07INA-69,511.64,503.98,7.66,0
13,07INA-69,484.04,476.88,7.16,0
14,07INA-69,465.16,458.33,6.83,0
15,07INA-69,458.53,451.75,6.78,0
16,07INA-69,464.63,457.29,7.35,0
17,07INA-69,474.38,466.99,7.39,0
18,07INA-69,502.42,495.07,7.36,0
19,07INA-69,490.91,484.05,6.86,0
20,07INA-69,515.61,508.55,7.06,0
21,07INA-69,493.26,486.17,7.09,0
22,07INA-69,498.04,490.79,7.25,0
23,07INA-69,491.68,485.04,6.64,0
24,07INA-69,486.27,480.09,6.18,0
1,07IOP-69,465,461.73,3.27,0
2,07IOP-69,434.02,431.18,2.84,0
3,07IOP-69,434.72,431.86,2.86,0
4,07IOP-69,435.18,432.32,2.86,0
5,07IOP-69,435.73,432.85,2.88,0
6,07IOP-69,437.2,434.27,2.93,0
7,07IOP-69,472.48,468.68,3.8,0
8,07IOP-69,471.69,467.58,4.11,0
9,07IOP-69,472.87,468.39,4.48,0
10,07IOP-69,473.48,468.47,5.01,0
11,07IOP-69,487.43,481.97,5.46,0
12,07IOP-69,509.73,503.98,5.75,0
13,07IOP-69,482.23,476.88,5.35,0
14,07IOP-69,463.4,458.33,5.06,0
15,07IOP-69,456.88,451.75,5.13,0
16,07IOP-69,463.01,457.29,5.73,0
17,07IOP-69,472.77,466.99,5.78,0
18,07IOP-69,500.81,495.07,5.74,0
19,07IOP-69,489.34,484.05,5.3,0
20,07IOP-69,513.97,508.55,5.42,0
21,07IOP-69,491.59,486.17,5.42,0
22,07IOP-69,496.38,490.79,5.6,0
23,07IOP-69,490.18,485.04,5.14,0
24,07IOP-69,484.88,480.09,4.8,0
1,07JAT-115,464.25,461.73,2.51,0
2,07JAT-115,433.81,431.18,2.63,0
3,07JAT-115,434.39,431.86,2.53,0
4,07JAT-115,434.69,432.32,2.36,0
5,07JAT-115,435.24,432.85,2.39,0
6,07JAT-115,436.74,434.27,2.47,0
7,07JAT-115,470.9,468.68,2.22,0
8,07JAT-115,470.4,467.58,2.82,0
9,07JAT-115,471.57,468.39,3.18,0
10,07JAT-115,471.7,468.47,3.23,0
11,07JAT-115,485.26,481.97,3.29,0
12,07JAT-115,507.71,503.98,3.72,0
13,07JAT-115,480.39,476.88,3.51,0
14,07JAT-115,462.03,458.33,3.7,0
15,07JAT-115,455.37,451.75,3.62,0
16,07JAT-115,460.71,457.29,3.42,0
17,07JAT-115,470.48,466.99,3.49,0
18,07JAT-115,498.58,495.07,3.51,0
19,07JAT-115,487.61,484.05,3.56,0
20,07JAT-115,512.47,508.55,3.92,0
21,07JAT-115,490.34,486.17,4.17,0
22,07JAT-115,494.68,490.79,3.89,0
23,07JAT-115,487.69,485.04,2.66,0
24,07JAT-115,482.48,480.09,2.39,0
1,07JOV-230,455.74,461.73,-5.99,0
2,07JOV-230,426.81,431.18,-4.36,0
3,07JOV-230,427.43,431.86,-4.43,0
4,07JOV-230,427.84,432.32,-4.49,0
5,07JOV-230,428.38,432.85,-4.47,0
6,07JOV-230,429.83,434.27,-4.44,0
7,07JOV-230,461.87,468.68,-6.81,0
8,07JOV-230,461.18,467.58,-6.41,0
9,07JOV-230,462.13,468.39,-6.26,0
10,07JOV-230,462.24,468.47,-6.24,0
11,07JOV-230,474.86,481.97,-7.11,0
12,07JOV-230,497.27,503.98,-6.71,0
13,07JOV-230,470.6,476.88,-6.28,0
14,07JOV-230,453.35,458.33,-4.99,0
15,07JOV-230,447.71,451.75,-4.04,0
16,07JOV-230,452.49,457.29,-4.79,0
17,07JOV-230,461.16,466.99,-5.83,0
18,07JOV-230,488.67,495.07,-6.4,0
19,07JOV-230,477.7,484.05,-6.35,0
20,07JOV-230,501.98,508.55,-6.57,0
21,07JOV-230,479.45,486.17,-6.72,0
22,07JOV-230,483.33,490.79,-7.46,0
23,07JOV-230,476.41,485.04,-8.63,0
24,07JOV-230,472.35,480.09,-7.74,0
1,07JOY-115,462.75,461.73,1.02,0
2,07JOY-115,432.12,431.18,.95,0
3,07JOY-115,432.77,431.86,.91,0
4,07JOY-115,433.21,432.32,.88,0
5,07JOY-115,433.75,432.85,.9,0
6,07JOY-115,435.23,434.27,.95,0
7,07JOY-115,469.85,468.68,1.17,0
8,07JOY-115,469.02,467.58,1.43,0
9,07JOY-115,469.94,468.39,1.54,0
10,07JOY-115,470.03,468.47,1.56,0
11,07JOY-115,483.67,481.97,1.7,0
12,07JOY-115,505.81,503.98,1.83,0
13,07JOY-115,478.53,476.88,1.65,0
14,07JOY-115,459.49,458.33,1.15,0
15,07JOY-115,452.03,451.75,.29,0
16,07JOY-115,457.5,457.29,.21,0
17,07JOY-115,468.05,466.99,1.06,0
18,07JOY-115,496.14,495.07,1.08,0
19,07JOY-115,485.58,484.05,1.53,0
20,07JOY-115,510.19,508.55,1.64,0
21,07JOY-115,487.95,486.17,1.78,0
22,07JOY-115,492.58,490.79,1.79,0
23,07JOY-115,485.99,485.04,.96,0
24,07JOY-115,480.95,480.09,.86,0
1,07KCH-161,451.32,461.73,-10.41,0
2,07KCH-161,421.38,431.18,-9.79,0
3,07KCH-161,421.37,431.86,-10.49,0
4,07KCH-161,421.12,432.32,-11.2,0
5,07KCH-161,421.09,432.85,-11.76,0
6,07KCH-161,421.27,434.27,-13,0
7,07KCH-161,456.33,468.68,-12.35,0
8,07KCH-161,451.62,467.58,-15.96,0
9,07KCH-161,452.58,468.39,-15.82,0
10,07KCH-161,452.01,468.47,-16.46,0
11,07KCH-161,465.6,481.97,-16.37,0
12,07KCH-161,487.54,503.98,-16.45,0
13,07KCH-161,461.94,476.88,-14.94,0
14,07KCH-161,443.44,458.33,-14.9,0
15,07KCH-161,439.21,451.75,-12.54,0
16,07KCH-161,448.14,457.29,-9.15,0
17,07KCH-161,459,466.99,-7.99,0
18,07KCH-161,485.64,495.07,-9.42,0
19,07KCH-161,474.19,484.05,-9.86,0
20,07KCH-161,497.36,508.55,-11.2,0
21,07KCH-161,475.5,486.17,-10.67,0
22,07KCH-161,480.69,490.79,-10.1,0
23,07KCH-161,475.1,485.04,-9.94,0
24,07KCH-161,471.04,480.09,-9.05,0
1,07LGO-69,467.39,461.73,5.66,0
2,07LGO-69,436.14,431.18,4.96,0
3,07LGO-69,436.74,431.86,4.87,0
4,07LGO-69,437.19,432.32,4.86,0
5,07LGO-69,437.8,432.85,4.96,0
6,07LGO-69,439.55,434.27,5.28,0
7,07LGO-69,475.55,468.68,6.87,0
8,07LGO-69,475.22,467.58,7.63,0
9,07LGO-69,476.63,468.39,8.24,0
10,07LGO-69,477.33,468.47,8.86,0
11,07LGO-69,491.67,481.97,9.7,0
12,07LGO-69,514.26,503.98,10.28,0
13,07LGO-69,486.55,476.88,9.66,0
14,07LGO-69,468.04,458.33,9.71,0
15,07LGO-69,460.93,451.75,9.18,0
16,07LGO-69,467.1,457.29,9.81,0
17,07LGO-69,476.95,466.99,9.96,0
18,07LGO-69,505.02,495.07,9.95,0
19,07LGO-69,493.48,484.05,9.43,0
20,07LGO-69,518.39,508.55,9.84,0
21,07LGO-69,496.1,486.17,9.93,0
22,07LGO-69,500.82,490.79,10.03,0
23,07LGO-69,494.21,485.04,9.17,0
24,07LGO-69,488.48,480.09,8.39,0
1,07LMS-69,466.82,461.73,5.09,0
2,07LMS-69,435.63,431.18,4.46,0
3,07LMS-69,436.24,431.86,4.38,0
4,07LMS-69,436.69,432.32,4.36,0
5,07LMS-69,437.27,432.85,4.42,0
6,07LMS-69,438.91,434.27,4.64,0
7,07LMS-69,474.68,468.68,6,0
8,07LMS-69,474.29,467.58,6.7,0
9,07LMS-69,475.67,468.39,7.28,0
10,07LMS-69,476.39,468.47,7.92,0
11,07LMS-69,490.65,481.97,8.69,0
12,07LMS-69,513.17,503.98,9.19,0
13,07LMS-69,485.5,476.88,8.62,0
14,07LMS-69,466.59,458.33,8.25,0
15,07LMS-69,459.92,451.75,8.17,0
16,07LMS-69,466.08,457.29,8.8,0
17,07LMS-69,475.92,466.99,8.93,0
18,07LMS-69,503.98,495.07,8.91,0
19,07LMS-69,492.43,484.05,8.38,0
20,07LMS-69,517.26,508.55,8.71,0
21,07LMS-69,494.95,486.17,8.78,0
22,07LMS-69,499.65,490.79,8.86,0
23,07LMS-69,493.1,485.04,8.06,0
24,07LMS-69,487.45,480.09,7.36,0
1,07LOS-115,464.26,461.73,2.53,0
2,07LOS-115,433.96,431.18,2.78,0
3,07LOS-115,434.51,431.86,2.65,0
4,07LOS-115,434.87,432.32,2.55,0
5,07LOS-115,435.47,432.85,2.62,0
6,07LOS-115,436.99,434.27,2.72,0
7,07LOS-115,470.95,468.68,2.27,0
8,07LOS-115,470.58,467.58,3,0
9,07LOS-115,471.81,468.39,3.42,0
10,07LOS-115,471.92,468.47,3.45,0
11,07LOS-115,485.31,481.97,3.34,0
12,07LOS-115,507.84,503.98,3.86,0
13,07LOS-115,480.53,476.88,3.64,0
14,07LOS-115,462.47,458.33,4.13,0
15,07LOS-115,456.17,451.75,4.42,0
16,07LOS-115,461.55,457.29,4.26,0
17,07LOS-115,470.93,466.99,3.94,0
18,07LOS-115,498.99,495.07,3.92,0
19,07LOS-115,487.84,484.05,3.79,0
20,07LOS-115,512.73,508.55,4.18,0
21,07LOS-115,490.54,486.17,4.37,0
22,07LOS-115,494.73,490.79,3.94,0
23,07LOS-115,487.7,485.04,2.66,0
24,07LOS-115,482.5,480.09,2.41,0
1,07MAB-69,463.1,461.73,1.37,0
2,07MAB-69,432.32,431.18,1.14,0
3,07MAB-69,432.99,431.86,1.13,0
4,07MAB-69,433.47,432.32,1.15,0
5,07MAB-69,433.99,432.85,1.14,0
6,07MAB-69,435.43,434.27,1.16,0
7,07MAB-69,470.51,468.68,1.83,0
8,07MAB-69,469.35,467.58,1.76,0
9,07MAB-69,470.37,468.39,1.98,0
10,07MAB-69,470.82,468.47,2.35,0
11,07MAB-69,484.64,481.97,2.67,0
12,07MAB-69,506.86,503.98,2.88,0
13,07MAB-69,479.51,476.88,2.63,0
14,07MAB-69,460.77,458.33,2.43,0
15,07MAB-69,454.39,451.75,2.64,0
16,07MAB-69,460.63,457.29,3.35,0
17,07MAB-69,470.48,466.99,3.49,0
18,07MAB-69,498.46,495.07,3.4,0
19,07MAB-69,487.15,484.05,3.1,0
20,07MAB-69,511.73,508.55,3.18,0
21,07MAB-69,489.4,486.17,3.23,0
22,07MAB-69,494.23,490.79,3.44,0
23,07MAB-69,488.21,485.04,3.18,0
24,07MAB-69,483.02,480.09,2.93,0
1,07MEP-230,462.47,461.73,.74,0
2,07MEP-230,431.72,431.18,.54,0
3,07MEP-230,432.43,431.86,.57,0
4,07MEP-230,432.91,432.32,.58,0
5,07MEP-230,433.41,432.85,.57,0
6,07MEP-230,434.8,434.27,.52,0
7,07MEP-230,469.53,468.68,.85,0
8,07MEP-230,468.27,467.58,.68,0
9,07MEP-230,469.19,468.39,.8,0
10,07MEP-230,469.66,468.47,1.18,0
11,07MEP-230,483.32,481.97,1.35,0
12,07MEP-230,505.46,503.98,1.48,0
13,07MEP-230,478.22,476.88,1.34,0
14,07MEP-230,459.49,458.33,1.16,0
15,07MEP-230,453.14,451.75,1.39,0
16,07MEP-230,459.26,457.29,1.97,0
17,07MEP-230,469.03,466.99,2.04,0
18,07MEP-230,497.02,495.07,1.95,0
19,07MEP-230,485.71,484.05,1.66,0
20,07MEP-230,510.21,508.55,1.65,0
