Fecha,Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
2017-05-01,1,07ACU-115,478.29,475.83,2.47,0
2017-05-01,2,07ACU-115,482.92,480.86,2.06,0
2017-05-01,3,07ACU-115,476.17,474.11,2.06,0
2017-05-01,4,07ACU-115,472.34,470.15,2.19,0
2017-05-01,5,07ACU-115,472.33,470.14,2.19,0
2017-05-01,6,07ACU-115,472.42,470.14,2.29,0
2017-05-01,7,07ACU-115,472.41,470.01,2.4,0
2017-05-01,8,07ACU-115,472.46,469.92,2.54,0
2017-05-01,9,07ACU-115,543.51,540.91,2.6,0
2017-05-01,10,07ACU-115,480.95,478.09,2.86,0
2017-05-01,11,07ACU-115,483.42,480.26,3.16,0
2017-05-01,12,07ACU-115,507.87,504.7,3.17,0
2017-05-01,13,07ACU-115,510.53,507.33,3.2,0
2017-05-01,14,07ACU-115,515.19,511.99,3.19,0
2017-05-01,15,07ACU-115,565.27,562.14,3.13,0
2017-05-01,16,07ACU-115,510.45,507.97,2.48,0
2017-05-01,17,07ACU-115,506.05,503.44,2.61,0
2017-05-01,18,07ACU-115,708.15,704.01,4.15,0
2017-05-01,19,07ACU-115,508.1,505.13,2.97,0
2017-05-01,20,07ACU-115,730.75,725.36,5.39,0
2017-05-01,21,07ACU-115,747.21,741.51,5.7,0
2017-05-01,22,07ACU-115,730.51,725.42,5.1,0
2017-05-01,23,07ACU-115,509.52,506.51,3.01,0
2017-05-01,24,07ACU-115,498.43,496.05,2.38,0
2017-05-01,1,07APD-230,469.62,475.83,-6.21,0
2017-05-01,2,07APD-230,478.36,480.86,-2.5,0
2017-05-01,3,07APD-230,469.81,474.11,-4.3,0
2017-05-01,4,07APD-230,463.14,470.15,-7.02,0
2017-05-01,5,07APD-230,462.09,470.14,-8.05,0
2017-05-01,6,07APD-230,460.58,470.14,-9.56,0
2017-05-01,7,07APD-230,456.19,470.01,-13.82,0
2017-05-01,8,07APD-230,455.58,469.92,-14.34,0
2017-05-01,9,07APD-230,527.57,540.91,-13.34,0
2017-05-01,10,07APD-230,459.89,478.09,-18.2,0
2017-05-01,11,07APD-230,460.95,480.26,-19.31,0
2017-05-01,12,07APD-230,485.23,504.7,-19.47,0
2017-05-01,13,07APD-230,487.38,507.33,-19.95,0
2017-05-01,14,07APD-230,492.46,511.99,-19.53,0
2017-05-01,15,07APD-230,542.48,562.14,-19.67,0
2017-05-01,16,07APD-230,493.06,507.97,-14.91,0
2017-05-01,17,07APD-230,490.85,503.44,-12.59,0
2017-05-01,18,07APD-230,683.89,704.01,-20.12,0
2017-05-01,19,07APD-230,490.72,505.13,-14.4,0
2017-05-01,20,07APD-230,700.26,725.36,-25.1,0
2017-05-01,21,07APD-230,718.42,741.51,-23.09,0
2017-05-01,22,07APD-230,704.02,725.42,-21.4,0
2017-05-01,23,07APD-230,493.91,506.51,-12.6,0
2017-05-01,24,07APD-230,487.36,496.05,-8.69,0
2017-05-01,1,07BJO-69,481.03,475.83,5.2,0
2017-05-01,2,07BJO-69,486.85,480.86,5.99,0
2017-05-01,3,07BJO-69,479.69,474.11,5.58,0
2017-05-01,4,07BJO-69,475.18,470.15,5.03,0
2017-05-01,5,07BJO-69,474.96,470.14,4.83,0
2017-05-01,6,07BJO-69,474.9,470.14,4.76,0
2017-05-01,7,07BJO-69,474.01,470.01,4,0
2017-05-01,8,07BJO-69,474.25,469.92,4.33,0
2017-05-01,9,07BJO-69,547.14,540.91,6.23,0
2017-05-01,10,07BJO-69,482.85,478.09,4.76,0
2017-05-01,11,07BJO-69,484.85,480.26,4.58,0
2017-05-01,12,07BJO-69,509.85,504.7,5.15,0
2017-05-01,13,07BJO-69,512.34,507.33,5,0
2017-05-01,14,07BJO-69,516.93,511.99,4.94,0
2017-05-01,15,07BJO-69,568.95,562.14,6.8,0
2017-05-01,16,07BJO-69,513.59,507.97,5.62,0
2017-05-01,17,07BJO-69,509.28,503.44,5.84,0
2017-05-01,18,07BJO-69,710.84,704.01,6.84,0
2017-05-01,19,07BJO-69,510.21,505.13,5.08,0
2017-05-01,20,07BJO-69,733,725.36,7.65,0
2017-05-01,21,07BJO-69,750.25,741.51,8.74,0
2017-05-01,22,07BJO-69,733.71,725.42,8.29,0
2017-05-01,23,07BJO-69,512.17,506.51,5.66,0
2017-05-01,24,07BJO-69,501.7,496.05,5.65,0
2017-05-01,1,07CAE-69,477.98,475.83,2.16,0
2017-05-01,2,07CAE-69,483.26,480.86,2.4,0
2017-05-01,3,07CAE-69,476.32,474.11,2.21,0
2017-05-01,4,07CAE-69,472.21,470.15,2.06,0
2017-05-01,5,07CAE-69,472.2,470.14,2.06,0
2017-05-01,6,07CAE-69,472.2,470.14,2.06,0
2017-05-01,7,07CAE-69,471.75,470.01,1.74,0
2017-05-01,8,07CAE-69,471.64,469.92,1.71,0
2017-05-01,9,07CAE-69,543.24,540.91,2.33,0
2017-05-01,10,07CAE-69,479.86,478.09,1.78,0
2017-05-01,11,07CAE-69,482.04,480.26,1.78,0
2017-05-01,12,07CAE-69,506.75,504.7,2.05,0
2017-05-01,13,07CAE-69,509.39,507.33,2.06,0
2017-05-01,14,07CAE-69,514.08,511.99,2.09,0
2017-05-01,15,07CAE-69,564.57,562.14,2.43,0
2017-05-01,16,07CAE-69,510.31,507.97,2.35,0
2017-05-01,17,07CAE-69,505.92,503.44,2.49,0
2017-05-01,18,07CAE-69,707.21,704.01,3.2,0
2017-05-01,19,07CAE-69,507.49,505.13,2.37,0
2017-05-01,20,07CAE-69,729.02,725.36,3.66,0
2017-05-01,21,07CAE-69,745.61,741.51,4.1,0
2017-05-01,22,07CAE-69,729.2,725.42,3.78,0
2017-05-01,23,07CAE-69,508.98,506.51,2.46,0
2017-05-01,24,07CAE-69,498.42,496.05,2.37,0
2017-05-01,1,07CES-69,477.72,475.83,1.89,0
2017-05-01,2,07CES-69,483.07,480.86,2.21,0
2017-05-01,3,07CES-69,476.15,474.11,2.04,0
2017-05-01,4,07CES-69,472.04,470.15,1.89,0
2017-05-01,5,07CES-69,472.01,470.14,1.88,0
2017-05-01,6,07CES-69,472,470.14,1.87,0
2017-05-01,7,07CES-69,471.59,470.01,1.59,0
2017-05-01,8,07CES-69,471.51,469.92,1.59,0
2017-05-01,9,07CES-69,543.15,540.91,2.24,0
2017-05-01,10,07CES-69,479.69,478.09,1.61,0
2017-05-01,11,07CES-69,481.84,480.26,1.58,0
2017-05-01,12,07CES-69,506.54,504.7,1.84,0
2017-05-01,13,07CES-69,509.18,507.33,1.84,0
2017-05-01,14,07CES-69,513.85,511.99,1.86,0
2017-05-01,15,07CES-69,564.34,562.14,2.2,0
2017-05-01,16,07CES-69,510.1,507.97,2.13,0
2017-05-01,17,07CES-69,505.71,503.44,2.27,0
2017-05-01,18,07CES-69,706.82,704.01,2.81,0
2017-05-01,19,07CES-69,507.18,505.13,2.05,0
2017-05-01,20,07CES-69,728.35,725.36,2.99,0
2017-05-01,21,07CES-69,744.9,741.51,3.39,0
2017-05-01,22,07CES-69,728.57,725.42,3.15,0
2017-05-01,23,07CES-69,508.64,506.51,2.13,0
2017-05-01,24,07CES-69,498.24,496.05,2.19,0
2017-05-01,1,07CHQ-230,467.83,475.83,-8,0
2017-05-01,2,07CHQ-230,476.56,480.86,-4.3,0
2017-05-01,3,07CHQ-230,468.03,474.11,-6.08,0
2017-05-01,4,07CHQ-230,461.43,470.15,-8.72,0
2017-05-01,5,07CHQ-230,460.46,470.14,-9.67,0
2017-05-01,6,07CHQ-230,458.97,470.14,-11.17,0
2017-05-01,7,07CHQ-230,454.74,470.01,-15.27,0
2017-05-01,8,07CHQ-230,454.17,469.92,-15.76,0
2017-05-01,9,07CHQ-230,525.93,540.91,-14.98,0
2017-05-01,10,07CHQ-230,458.54,478.09,-19.55,0
2017-05-01,11,07CHQ-230,459.57,480.26,-20.69,0
2017-05-01,12,07CHQ-230,483.76,504.7,-20.94,0
2017-05-01,13,07CHQ-230,485.89,507.33,-21.44,0
2017-05-01,14,07CHQ-230,490.93,511.99,-21.06,0
2017-05-01,15,07CHQ-230,540.72,562.14,-21.42,0
2017-05-01,16,07CHQ-230,491.39,507.97,-16.58,0
2017-05-01,17,07CHQ-230,489.12,503.44,-14.32,0
2017-05-01,18,07CHQ-230,681.35,704.01,-22.66,0
2017-05-01,19,07CHQ-230,489.04,505.13,-16.09,0
2017-05-01,20,07CHQ-230,698.16,725.36,-27.2,0
2017-05-01,21,07CHQ-230,716.2,741.51,-25.31,0
2017-05-01,22,07CHQ-230,701.7,725.42,-23.72,0
2017-05-01,23,07CHQ-230,492.02,506.51,-14.49,0
2017-05-01,24,07CHQ-230,485.45,496.05,-10.61,0
2017-05-01,1,07CIP-115,478.3,475.83,2.48,0
2017-05-01,2,07CIP-115,482.81,480.86,1.95,0
2017-05-01,3,07CIP-115,476.21,474.11,2.1,0
2017-05-01,4,07CIP-115,472.43,470.15,2.28,0
2017-05-01,5,07CIP-115,472.45,470.14,2.31,0
2017-05-01,6,07CIP-115,472.54,470.14,2.4,0
2017-05-01,7,07CIP-115,472.65,470.01,2.64,0
2017-05-01,8,07CIP-115,472.84,469.92,2.91,0
