Fecha,Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
2017-02-01,1,07ACU-115,487.4,482.55,4.85,0
2017-02-01,2,07ACU-115,493.33,489.78,3.55,0
2017-02-01,3,07ACU-115,446.91,444.82,2.09,0
2017-02-01,4,07ACU-115,447.19,445.06,2.13,0
2017-02-01,5,07ACU-115,447.09,444.96,2.13,0
2017-02-01,6,07ACU-115,447.18,445.05,2.13,0
2017-02-01,7,07ACU-115,465.38,463.32,2.06,0
2017-02-01,8,07ACU-115,473.84,471.78,2.05,0
2017-02-01,9,07ACU-115,471.15,468.72,2.43,0
2017-02-01,10,07ACU-115,474.08,471.67,2.42,0
2017-02-01,11,07ACU-115,480.93,478.59,2.34,0
2017-02-01,12,07ACU-115,612.62,609.35,3.27,0
2017-02-01,13,07ACU-115,607.2,604.25,2.94,0
2017-02-01,14,07ACU-115,611.31,608.4,2.91,0
2017-02-01,15,07ACU-115,608.23,605.34,2.89,0
2017-02-01,16,07ACU-115,477.08,474.74,2.34,0
2017-02-01,17,07ACU-115,476.68,474.29,2.39,0
2017-02-01,18,07ACU-115,613.4,610.09,3.31,0
2017-02-01,19,07ACU-115,615.79,612.44,3.35,0
2017-02-01,20,07ACU-115,612.1,608.86,3.24,0
2017-02-01,21,07ACU-115,613.25,609.99,3.26,0
2017-02-01,22,07ACU-115,599.56,597.27,2.29,0
2017-02-01,23,07ACU-115,483.11,481.65,1.46,0
2017-02-01,24,07ACU-115,465.95,464.02,1.93,0
2017-02-01,1,07APD-230,469.36,482.55,-13.19,0
2017-02-01,2,07APD-230,483.37,489.78,-6.42,0
2017-02-01,3,07APD-230,440.91,444.82,-3.91,0
2017-02-01,4,07APD-230,441.84,445.06,-3.22,0
2017-02-01,5,07APD-230,441.49,444.96,-3.47,0
2017-02-01,6,07APD-230,440.65,445.05,-4.4,0
2017-02-01,7,07APD-230,458.14,463.32,-5.18,0
2017-02-01,8,07APD-230,465.34,471.78,-6.45,0
2017-02-01,9,07APD-230,459.37,468.72,-9.35,0
2017-02-01,10,07APD-230,462.88,471.67,-8.79,0
2017-02-01,11,07APD-230,469.77,478.59,-8.82,0
2017-02-01,12,07APD-230,596.52,609.35,-12.83,0
2017-02-01,13,07APD-230,593.69,604.25,-10.56,0
2017-02-01,14,07APD-230,596.61,608.4,-11.79,0
2017-02-01,15,07APD-230,594.16,605.34,-11.19,0
2017-02-01,16,07APD-230,464.74,474.74,-10,0
2017-02-01,17,07APD-230,463.94,474.29,-10.36,0
2017-02-01,18,07APD-230,596.49,610.09,-13.6,0
2017-02-01,19,07APD-230,599.98,612.44,-12.46,0
2017-02-01,20,07APD-230,597.31,608.86,-11.56,0
2017-02-01,21,07APD-230,597,609.99,-12.98,0
2017-02-01,22,07APD-230,590.77,597.27,-6.49,0
2017-02-01,23,07APD-230,479.67,481.65,-1.98,0
2017-02-01,24,07APD-230,458.71,464.02,-5.32,0
2017-02-01,1,07CAE-69,484.62,482.55,2.07,0
2017-02-01,2,07CAE-69,492.35,489.78,2.57,0
2017-02-01,3,07CAE-69,447.26,444.82,2.44,0
2017-02-01,4,07CAE-69,447.54,445.06,2.48,0
2017-02-01,5,07CAE-69,447.46,444.96,2.5,0
2017-02-01,6,07CAE-69,447.55,445.05,2.5,0
2017-02-01,7,07CAE-69,466,463.32,2.68,0
2017-02-01,8,07CAE-69,474.63,471.78,2.85,0
2017-02-01,9,07CAE-69,471.48,468.72,2.76,0
2017-02-01,10,07CAE-69,474.55,471.67,2.88,0
2017-02-01,11,07CAE-69,481.68,478.59,3.09,0
2017-02-01,12,07CAE-69,613.21,609.35,3.86,0
2017-02-01,13,07CAE-69,608.17,604.25,3.91,0
2017-02-01,14,07CAE-69,612.26,608.4,3.86,0
2017-02-01,15,07CAE-69,609.32,605.34,3.98,0
2017-02-01,16,07CAE-69,477.75,474.74,3.02,0
2017-02-01,17,07CAE-69,477.24,474.29,2.95,0
2017-02-01,18,07CAE-69,613.95,610.09,3.86,0
2017-02-01,19,07CAE-69,616.62,612.44,4.18,0
2017-02-01,20,07CAE-69,613.08,608.86,4.22,0
2017-02-01,21,07CAE-69,614.07,609.99,4.08,0
2017-02-01,22,07CAE-69,601.55,597.27,4.28,0
2017-02-01,23,07CAE-69,485.12,481.65,3.47,0
2017-02-01,24,07CAE-69,466.87,464.02,2.85,0
