Fecha,Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
2017-02-16,1,07ACU-115,494.78,493.11,1.67,0
2017-02-16,2,07ACU-115,417.41,415.67,1.74,0
2017-02-16,3,07ACU-115,417.18,415.43,1.75,0
2017-02-16,4,07ACU-115,411.72,409.83,1.89,0
2017-02-16,5,07ACU-115,411.47,409.54,1.93,0
2017-02-16,6,07ACU-115,497.89,496.05,1.85,0
2017-02-16,7,07ACU-115,596.91,593.55,3.36,0
2017-02-16,8,07ACU-115,434.48,432.5,1.99,0
2017-02-16,9,07ACU-115,446.28,444.67,1.61,0
2017-02-16,10,07ACU-115,497.13,494.92,2.21,0
2017-02-16,11,07ACU-115,506.48,503.78,2.7,0
2017-02-16,12,07ACU-115,502.64,500.12,2.52,0
2017-02-16,13,07ACU-115,502.25,499.87,2.38,0
2017-02-16,14,07ACU-115,507.59,505.15,2.43,0
2017-02-16,15,07ACU-115,504.17,501.85,2.32,0
2017-02-16,16,07ACU-115,501.68,499.32,2.36,0
2017-02-16,17,07ACU-115,498.33,496.1,2.23,0
2017-02-16,18,07ACU-115,496.94,494.87,2.08,0
2017-02-16,19,07ACU-115,504.22,501.35,2.87,0
2017-02-16,20,07ACU-115,503.91,500.77,3.14,0
2017-02-16,21,07ACU-115,502.78,500.03,2.75,0
2017-02-16,22,07ACU-115,496,493.57,2.43,0
2017-02-16,23,07ACU-115,439.34,437.56,1.78,0
2017-02-16,24,07ACU-115,412.18,409.79,2.39,0
2017-02-16,1,07APD-230,478.55,493.11,-14.56,0
2017-02-16,2,07APD-230,401.59,415.67,-14.08,0
2017-02-16,3,07APD-230,401.65,415.43,-13.78,0
2017-02-16,4,07APD-230,395.89,409.83,-13.94,0
2017-02-16,5,07APD-230,395.33,409.54,-14.21,0
2017-02-16,6,07APD-230,480.08,496.05,-15.96,0
2017-02-16,7,07APD-230,584.49,593.55,-9.06,0
2017-02-16,8,07APD-230,426.05,432.5,-6.45,0
2017-02-16,9,07APD-230,438.11,444.67,-6.57,0
2017-02-16,10,07APD-230,484.39,494.92,-10.54,0
2017-02-16,11,07APD-230,485.31,503.78,-18.47,0
2017-02-16,12,07APD-230,486.06,500.12,-14.06,0
2017-02-16,13,07APD-230,485.13,499.87,-14.74,0
2017-02-16,14,07APD-230,486.55,505.15,-18.6,0
2017-02-16,15,07APD-230,486.06,501.85,-15.79,0
2017-02-16,16,07APD-230,487.4,499.32,-11.92,0
2017-02-16,17,07APD-230,483.07,496.1,-13.03,0
2017-02-16,18,07APD-230,483.77,494.87,-11.1,0
2017-02-16,19,07APD-230,487.67,501.35,-13.67,0
2017-02-16,20,07APD-230,487.99,500.77,-12.78,0
2017-02-16,21,07APD-230,487.9,500.03,-12.14,0
2017-02-16,22,07APD-230,483.32,493.57,-10.25,0
2017-02-16,23,07APD-230,429.81,437.56,-7.75,0
2017-02-16,24,07APD-230,398.78,409.79,-11.01,0
2017-02-16,1,07CAE-69,495.37,493.11,2.26,0
2017-02-16,2,07CAE-69,417.38,415.67,1.71,0
2017-02-16,3,07CAE-69,417.11,415.43,1.68,0
2017-02-16,4,07CAE-69,411.42,409.83,1.59,0
2017-02-16,5,07CAE-69,411.13,409.54,1.59,0
2017-02-16,6,07CAE-69,498.26,496.05,2.21,0
2017-02-16,7,07CAE-69,597.22,593.55,3.67,0
2017-02-16,8,07CAE-69,435.48,432.5,2.99,0
2017-02-16,9,07CAE-69,447.98,444.67,3.3,0
2017-02-16,10,07CAE-69,498.11,494.92,3.19,0
2017-02-16,11,07CAE-69,507.22,503.78,3.44,0
2017-02-16,12,07CAE-69,503.53,500.12,3.42,0
2017-02-16,13,07CAE-69,503.37,499.87,3.49,0
2017-02-16,14,07CAE-69,508.59,505.15,3.44,0
2017-02-16,15,07CAE-69,505.32,501.85,3.47,0
2017-02-16,16,07CAE-69,502.57,499.32,3.25,0
2017-02-16,17,07CAE-69,499.38,496.1,3.28,0
2017-02-16,18,07CAE-69,498.3,494.87,3.44,0
2017-02-16,19,07CAE-69,504.75,501.35,3.41,0
2017-02-16,20,07CAE-69,504.1,500.77,3.33,0
2017-02-16,21,07CAE-69,503.44,500.03,3.4,0
2017-02-16,22,07CAE-69,496.91,493.57,3.34,0
2017-02-16,23,07CAE-69,440.48,437.56,2.93,0
2017-02-16,24,07CAE-69,412.03,409.79,2.25,0
2017-02-16,1,07CES-69,495.2,493.11,2.09,0
2017-02-16,2,07CES-69,417.19,415.67,1.52,0
2017-02-16,3,07CES-69,416.95,415.43,1.52,0
2017-02-16,4,07CES-69,411.24,409.83,1.4,0
2017-02-16,5,07CES-69,410.91,409.54,1.38,0
2017-02-16,6,07CES-69,498.03,496.05,1.98,0
2017-02-16,7,07CES-69,597.1,593.55,3.55,0
2017-02-16,8,07CES-69,435.43,432.5,2.93,0
2017-02-16,9,07CES-69,447.93,444.67,3.26,0
2017-02-16,10,07CES-69,498.02,494.92,3.1,0
2017-02-16,11,07CES-69,507.04,503.78,3.26,0
2017-02-16,12,07CES-69,503.37,500.12,3.25,0
2017-02-16,13,07CES-69,503.2,499.87,3.33,0
2017-02-16,14,07CES-69,508.4,505.15,3.25,0
2017-02-16,15,07CES-69,505.14,501.85,3.29,0
2017-02-16,16,07CES-69,502.38,499.32,3.06,0
2017-02-16,17,07CES-69,499.23,496.1,3.12,0
2017-02-16,18,07CES-69,498.11,494.87,3.24,0
2017-02-16,19,07CES-69,504.37,501.35,3.02,0
2017-02-16,20,07CES-69,503.67,500.77,2.9,0
2017-02-16,21,07CES-69,503.07,500.03,3.03,0
2017-02-16,22,07CES-69,496.64,493.57,3.07,0
2017-02-16,23,07CES-69,440.35,437.56,2.8,0
2017-02-16,24,07CES-69,411.95,409.79,2.17,0
2017-02-16,1,07CHQ-230,476.3,493.11,-16.81,0
2017-02-16,2,07CHQ-230,399.72,415.67,-15.95,0
2017-02-16,3,07CHQ-230,399.79,415.43,-15.64,0
2017-02-16,4,07CHQ-230,394.03,409.83,-15.8,0
2017-02-16,5,07CHQ-230,393.48,409.54,-16.06,0
2017-02-16,6,07CHQ-230,477.86,496.05,-18.18,0
2017-02-16,7,07CHQ-230,581.71,593.55,-11.84,0
2017-02-16,8,07CHQ-230,424.06,432.5,-8.44,0
2017-02-16,9,07CHQ-230,436.15,444.67,-8.53,0
2017-02-16,10,07CHQ-230,481.05,494.92,-13.87,0
2017-02-16,11,07CHQ-230,481.85,503.78,-21.93,0
2017-02-16,12,07CHQ-230,482.67,500.12,-17.45,0
2017-02-16,13,07CHQ-230,481.63,499.87,-18.24,0
2017-02-16,14,07CHQ-230,482.97,505.15,-22.18,0
2017-02-16,15,07CHQ-230,482.56,501.85,-19.29,0
2017-02-16,16,07CHQ-230,483.74,499.32,-15.58,0
2017-02-16,17,07CHQ-230,481.01,496.1,-15.1,0
2017-02-16,18,07CHQ-230,481.78,494.87,-13.09,0
2017-02-16,19,07CHQ-230,485.81,501.35,-15.53,0
2017-02-16,20,07CHQ-230,486.06,500.77,-14.71,0
2017-02-16,21,07CHQ-230,485.89,500.03,-14.15,0
2017-02-16,22,07CHQ-230,481.21,493.57,-12.36,0
2017-02-16,23,07CHQ-230,427.86,437.56,-9.69,0
2017-02-16,24,07CHQ-230,396.96,409.79,-12.83,0
2017-02-16,1,07CIP-115,494.23,493.11,1.12,0
2017-02-16,2,07CIP-115,417.24,415.67,1.57,0
2017-02-16,3,07CIP-115,417.04,415.43,1.6,0
