Precios marginales locales del MTR (Calculo ExPost) 
Sistema Interconectado Nacional
Reporte diario
Fecha: 27/Enero/2017
Archivo descargado desde el Sitio Web del Mercado Electrico Mayorista creado el 02/Febrero/2017 18:24:02 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
1,01AAN-85,719.83,674.62,47.7,-2.49
2,01AAN-85,664.45,625.16,40,-.7
3,01AAN-85,655.68,619.15,37.12,-.59
4,01AAN-85,636.11,599.94,36.17,0
5,01AAN-85,641.65,604.43,37.22,0
6,01AAN-85,648.34,607.28,41.1,-.05
7,01AAN-85,734.31,682.95,53.72,-2.37
8,01AAN-85,857.14,793.53,65.33,-1.72
9,01AAN-85,930.16,862.36,70.65,-2.85
10,01AAN-85,994.15,919.55,78.59,-3.99
11,01AAN-85,1337.24,1249,104.28,-16.04
12,01AAN-85,1505.04,1406.82,115.87,-17.64
13,01AAN-85,974.07,896.83,79.49,-2.25
14,01AAN-85,1500.42,1405.78,111.51,-16.87
15,01AAN-85,1557.97,1453.84,121.87,-17.74
16,01AAN-85,1878.3,1756.13,144.99,-22.82
17,01AAN-85,2024.97,1887.01,159.92,-21.97
18,01AAN-85,1691.53,1574.13,141.27,-23.87
19,01AAN-85,1349.82,1227.5,133.84,-11.53
20,01AAN-85,1721.5,1554.86,187.04,-20.41
21,01AAN-85,1554,1405.33,165.55,-16.88
22,01AAN-85,1107.85,1005.85,111.45,-9.46
23,01AAN-85,906.22,825.32,83.83,-2.93
24,01AAN-85,794.1,727.74,66.36,0
1,01AAP-85,697.19,674.62,24.56,-1.98
2,01AAP-85,645.33,625.16,20.73,-.56
3,01AAP-85,636.81,619.15,18.14,-.47
4,01AAP-85,616.54,599.94,16.61,0
5,01AAP-85,622.39,604.43,17.96,0
6,01AAP-85,627.46,607.28,20.22,-.04
7,01AAP-85,708.44,682.95,27.56,-2.08
8,01AAP-85,826.18,793.53,34.16,-1.51
9,01AAP-85,896.85,862.36,36.99,-2.5
10,01AAP-85,956.28,919.55,40.24,-3.51
11,01AAP-85,1284.15,1249,49.25,-14.1
12,01AAP-85,1446.39,1406.82,54.62,-15.04
13,01AAP-85,934.3,896.83,39.39,-1.92
14,01AAP-85,1443.07,1405.78,51.7,-14.41
15,01AAP-85,1499.67,1453.84,60.97,-15.14
16,01AAP-85,1812.43,1756.13,75.95,-19.65
17,01AAP-85,1956.88,1887.01,89.05,-19.19
18,01AAP-85,1634.08,1574.13,80.34,-20.39
19,01AAP-85,1292.63,1227.5,74.97,-9.84
20,01AAP-85,1635.25,1554.86,97.85,-17.45
21,01AAP-85,1473.81,1405.33,82.95,-14.47
22,01AAP-85,1052.26,1005.85,54.48,-8.08
23,01AAP-85,866.55,825.32,43.72,-2.5
24,01AAP-85,762.91,727.74,35.17,0
1,01ACC-85,686.94,674.62,14.69,-2.37
2,01ACC-85,635.9,625.16,11.41,-.67
3,01ACC-85,627.51,619.15,8.92,-.57
4,01ACC-85,608.21,599.94,8.28,0
5,01ACC-85,613.71,604.43,9.28,0
6,01ACC-85,619.61,607.28,12.37,-.04
7,01ACC-85,699.08,682.95,18.45,-2.33
8,01ACC-85,815.15,793.53,23.31,-1.69
9,01ACC-85,884.28,862.36,24.73,-2.8
10,01ACC-85,942.89,919.55,27.27,-3.93
11,01ACC-85,1265.98,1249,32.78,-15.79
12,01ACC-85,1425.59,1406.82,35.55,-16.78
13,01ACC-85,923.02,896.83,28.33,-2.14
14,01ACC-85,1424.08,1405.78,34.35,-16.05
15,01ACC-85,1480.6,1453.84,43.64,-16.87
16,01ACC-85,1787.68,1756.13,53.33,-21.77
17,01ACC-85,1929.48,1887.01,63.54,-21.08
18,01ACC-85,1612.69,1574.13,61.27,-22.71
19,01ACC-85,1279.79,1227.5,63.26,-10.96
20,01ACC-85,1615.56,1554.86,80.17,-19.47
21,01ACC-85,1456.68,1405.33,67.49,-16.15
22,01ACC-85,1040.68,1005.85,43.84,-9.02
23,01ACC-85,855.59,825.32,33.06,-2.79
24,01ACC-85,753.47,727.74,25.74,0
1,01ACM-85,688.19,674.62,15.91,-2.34
2,01ACM-85,637.32,625.16,12.82,-.66
3,01ACM-85,628.89,619.15,10.3,-.56
4,01ACM-85,609.42,599.94,9.48,0
5,01ACM-85,615.01,604.43,10.57,0
6,01ACM-85,620.5,607.28,13.26,-.04
7,01ACM-85,699.96,682.95,19.31,-2.3
8,01ACM-85,816.31,793.53,24.46,-1.67
9,01ACM-85,885.43,862.36,25.85,-2.77
10,01ACM-85,943.65,919.55,27.99,-3.89
11,01ACM-85,1266.78,1249,33.41,-15.62
12,01ACM-85,1426.45,1406.82,36.24,-16.61
13,01ACM-85,923.48,896.83,28.77,-2.12
14,01ACM-85,1425.01,1405.78,35.12,-15.89
15,01ACM-85,1481.17,1453.84,44.04,-16.7
16,01ACM-85,1788.46,1756.13,53.89,-21.56
17,01ACM-85,1929.64,1887.01,63.51,-20.88
18,01ACM-85,1612.22,1574.13,60.57,-22.48
19,01ACM-85,1278.64,1227.5,61.99,-10.85
20,01ACM-85,1614.51,1554.86,78.93,-19.27
21,01ACM-85,1455.84,1405.33,66.49,-15.98
22,01ACM-85,1039.86,1005.85,42.94,-8.93
23,01ACM-85,856.05,825.32,33.5,-2.76
24,01ACM-85,754.11,727.74,26.37,0
1,01ACN-85,690.51,674.62,18.24,-2.35
2,01ACN-85,639.35,625.16,14.85,-.66
3,01ACN-85,630.85,619.15,12.26,-.56
4,01ACN-85,611.28,599.94,11.35,0
5,01ACN-85,616.9,604.43,12.47,0
6,01ACN-85,622.44,607.28,15.21,-.04
7,01ACN-85,702.4,682.95,21.75,-2.31
8,01ACN-85,819.49,793.53,27.64,-1.68
9,01ACN-85,889.14,862.36,29.56,-2.78
10,01ACN-85,947.74,919.55,32.08,-3.89
11,01ACN-85,1272.31,1249,38.95,-15.64
12,01ACN-85,1433.11,1406.82,42.92,-16.63
13,01ACN-85,927.88,896.83,33.17,-2.12
14,01ACN-85,1432.27,1405.78,42.4,-15.92
15,01ACN-85,1488.77,1453.84,51.66,-16.73
16,01ACN-85,1797.36,1756.13,62.82,-21.59
17,01ACN-85,1939.56,1887.01,73.46,-20.91
18,01ACN-85,1620.33,1574.13,68.71,-22.51
19,01ACN-85,1284.88,1227.5,68.25,-10.87
20,01ACN-85,1622.2,1554.86,86.64,-19.3
21,01ACN-85,1462.43,1405.33,73.11,-16.01
22,01ACN-85,1044.27,1005.85,47.36,-8.94
23,01ACN-85,859.24,825.32,36.69,-2.77
24,01ACN-85,756.86,727.74,29.12,0
1,01ACO-230,678.62,674.62,6.58,-2.58
2,01ACO-230,628.5,625.16,4.07,-.73
3,01ACO-230,620.23,619.15,1.7,-.62
4,01ACO-230,601.35,599.94,1.41,0
5,01ACO-230,606.8,604.43,2.36,0
6,01ACO-230,612.2,607.28,4.97,-.05
7,01ACO-230,689.73,682.95,9.3,-2.52
8,01ACO-230,804.44,793.53,12.74,-1.83
9,01ACO-230,872.65,862.36,13.33,-3.04
10,01ACO-230,930.22,919.55,14.93,-4.26
11,01ACO-230,1247.26,1249,15.37,-17.11
12,01ACO-230,1404.78,1406.82,16.12,-18.16
13,01ACO-230,910.75,896.83,16.24,-2.32
14,01ACO-230,1403.3,1405.78,14.88,-17.36
15,01ACO-230,1460.18,1453.84,24.6,-18.26
16,01ACO-230,1762.87,1756.13,30.23,-23.49
17,01ACO-230,1902.62,1887.01,38.25,-22.65
18,01ACO-230,1591.12,1574.13,41.55,-24.56
19,01ACO-230,1263.76,1227.5,48.12,-11.86
20,01ACO-230,1593.55,1554.86,59.75,-21.05
21,01ACO-230,1437.06,1405.33,49.19,-17.46
22,01ACO-230,1027.15,1005.85,31.05,-9.75
23,01ACO-230,845.18,825.32,22.88,-3.02
24,01ACO-230,744.41,727.74,16.68,0
1,01ACS-230,678.19,674.62,6.23,-2.65
2,01ACS-230,627.94,625.16,3.53,-.75
3,01ACS-230,619.75,619.15,1.23,-.63
4,01ACS-230,600.98,599.94,1.05,0
5,01ACS-230,606.48,604.43,2.05,0
6,01ACS-230,611.99,607.28,4.76,-.05
7,01ACS-230,687.95,682.95,7.59,-2.6
8,01ACS-230,801.79,793.53,10.15,-1.89
9,01ACS-230,869.77,862.36,10.54,-3.13
10,01ACS-230,926.76,919.55,11.59,-4.39
11,01ACS-230,1244.25,1249,12.87,-17.61
12,01ACS-230,1400.29,1406.82,12.2,-18.73
13,01ACS-230,907.7,896.83,13.26,-2.39
14,01ACS-230,1397.11,1405.78,9.23,-17.91
15,01ACS-230,1453.77,1453.84,18.76,-18.83
16,01ACS-230,1756.35,1756.13,24.44,-24.21
17,01ACS-230,1895.83,1887.01,32.12,-23.3
18,01ACS-230,1584.75,1574.13,35.95,-25.33
19,01ACS-230,1256.46,1227.5,41.19,-12.23
20,01ACS-230,1583.01,1554.86,49.84,-21.68
21,01ACS-230,1428.18,1405.33,40.83,-17.98
22,01ACS-230,1021.49,1005.85,25.69,-10.06
23,01ACS-230,841.8,825.32,19.6,-3.12
24,01ACS-230,743.34,727.74,15.61,0
1,01AGU-230,689.06,674.62,16.64,-2.2
2,01AGU-230,637.88,625.16,13.35,-.62
3,01AGU-230,629.38,619.15,10.75,-.53
4,01AGU-230,609.76,599.94,9.82,0
5,01AGU-230,615.38,604.43,10.95,0
6,01AGU-230,620.63,607.28,13.39,-.04
7,01AGU-230,700.55,682.95,19.77,-2.18
8,01AGU-230,817.01,793.53,25.06,-1.58
9,01AGU-230,886.21,862.36,26.48,-2.62
10,01AGU-230,944.8,919.55,28.92,-3.67
11,01AGU-230,1268.91,1249,34.67,-14.75
12,01AGU-230,1430.32,1406.82,39.21,-15.71
13,01AGU-230,925.06,896.83,30.23,-2.01
14,01AGU-230,1428.15,1405.78,37.41,-15.04
15,01AGU-230,1484.7,1453.84,46.67,-15.8
16,01AGU-230,1793.75,1756.13,58.08,-20.46
17,01AGU-230,1936.34,1887.01,69.23,-19.9
18,01AGU-230,1617.77,1574.13,64.92,-21.27
19,01AGU-230,1282.34,1227.5,65.11,-10.27
20,01AGU-230,1619.67,1554.86,83.04,-18.23
21,01AGU-230,1459.72,1405.33,69.51,-15.12
22,01AGU-230,1042.5,1005.85,45.1,-8.45
23,01AGU-230,857.2,825.32,34.49,-2.61
24,01AGU-230,755.02,727.74,27.28,0
1,01AGV-85,695.45,674.62,23.38,-2.54
2,01AGV-85,642.9,625.16,18.46,-.72
3,01AGV-85,633.85,619.15,15.31,-.61
4,01AGV-85,614.39,599.94,14.45,0
5,01AGV-85,620.38,604.43,15.95,0
6,01AGV-85,626.51,607.28,19.28,-.05
7,01AGV-85,707.6,682.95,27.13,-2.48
8,01AGV-85,826.13,793.53,34.41,-1.8
9,01AGV-85,897.79,862.36,38.43,-2.99
10,01AGV-85,958.45,919.55,43.1,-4.2
11,01AGV-85,1286.9,1249,54.74,-16.84
12,01AGV-85,1449.58,1406.82,60.61,-17.85
13,01AGV-85,938.28,896.83,43.73,-2.28
14,01AGV-85,1447.8,1405.78,59.08,-17.07
15,01AGV-85,1507.48,1453.84,71.59,-17.94
16,01AGV-85,1821.73,1756.13,88.72,-23.12
17,01AGV-85,1966.51,1887.01,101.82,-22.32
18,01AGV-85,1645.79,1574.13,95.8,-24.14
19,01AGV-85,1310.76,1227.5,94.92,-11.66
20,01AGV-85,1665.13,1554.86,130.99,-20.71
21,01AGV-85,1500.28,1405.33,112.13,-17.17
22,01AGV-85,1069.51,1005.85,73.24,-9.59
23,01AGV-85,876.18,825.32,53.83,-2.97
24,01AGV-85,767.55,727.74,39.82,0
1,01AIN-115,695.77,674.62,22.44,-1.28
2,01AIN-115,644.51,625.16,19.71,-.36
3,01AIN-115,636.3,619.15,17.46,-.31
4,01AIN-115,615.85,599.94,15.91,0
5,01AIN-115,621.58,604.43,17.15,0
6,01AIN-115,626.71,607.28,19.46,-.03
7,01AIN-115,708.2,682.95,26.73,-1.49
8,01AIN-115,824.34,793.53,31.9,-1.08
9,01AIN-115,892.59,862.36,32.02,-1.79
10,01AIN-115,950.26,919.55,33.23,-2.52
11,01AIN-115,1277.67,1249,38.77,-10.11
12,01AIN-115,1439.36,1406.82,42.57,-10.03
13,01AIN-115,928.39,896.83,32.84,-1.28
14,01AIN-115,1435.84,1405.78,39.69,-9.64
15,01AIN-115,1491.05,1453.84,47.32,-10.11
16,01AIN-115,1800.64,1756.13,57.83,-13.31
17,01AIN-115,1944.13,1887.01,70.41,-13.3
18,01AIN-115,1625.64,1574.13,65.16,-13.64
19,01AIN-115,1286.67,1227.5,65.74,-6.57
20,01AIN-115,1629.92,1554.86,86.75,-11.68
21,01AIN-115,1469.26,1405.33,73.61,-9.68
22,01AIN-115,1049.16,1005.85,48.71,-5.4
23,01AIN-115,864.2,825.32,40.55,-1.66
24,01AIN-115,761.31,727.74,33.57,0
1,01ALR-85,688.71,674.62,16.44,-2.34
2,01ALR-85,637.78,625.16,13.29,-.66
3,01ALR-85,629.33,619.15,10.74,-.56
4,01ALR-85,609.87,599.94,9.93,0
5,01ALR-85,615.48,604.43,11.04,0
6,01ALR-85,620.99,607.28,13.76,-.04
7,01ALR-85,700.52,682.95,19.87,-2.3
8,01ALR-85,816.98,793.53,25.13,-1.67
9,01ALR-85,886.22,862.36,26.63,-2.77
10,01ALR-85,944.48,919.55,28.82,-3.89
11,01ALR-85,1267.88,1249,34.51,-15.62
12,01ALR-85,1427.72,1406.82,37.51,-16.61
13,01ALR-85,924.29,896.83,29.58,-2.12
14,01ALR-85,1426.25,1405.78,36.36,-15.89
15,01ALR-85,1482.46,1453.84,45.33,-16.7
16,01ALR-85,1789.99,1756.13,55.42,-21.56
17,01ALR-85,1931.3,1887.01,65.17,-20.88
18,01ALR-85,1613.57,1574.13,61.92,-22.48
19,01ALR-85,1279.76,1227.5,63.11,-10.85
20,01ALR-85,1615.98,1554.86,80.39,-19.27
21,01ALR-85,1457.14,1405.33,67.79,-15.98
22,01ALR-85,1040.74,1005.85,43.82,-8.93
23,01ALR-85,856.71,825.32,34.15,-2.76
24,01ALR-85,754.67,727.74,26.93,0
1,01AMO-85,698.2,674.62,25.56,-1.98
2,01AMO-85,646.25,625.16,21.66,-.56
3,01AMO-85,637.68,619.15,19,-.47
4,01AMO-85,617.36,599.94,17.42,0
5,01AMO-85,623.2,604.43,18.76,0
6,01AMO-85,628.32,607.28,21.08,-.04
7,01AMO-85,709.54,682.95,28.67,-2.08
8,01AMO-85,827.67,793.53,35.65,-1.51
9,01AMO-85,898.6,862.36,38.75,-2.5
10,01AMO-85,958.44,919.55,42.4,-3.51
11,01AMO-85,1287.18,1249,52.29,-14.1
12,01AMO-85,1449.88,1406.82,58.11,-15.04
13,01AMO-85,936.55,896.83,41.64,-1.92
14,01AMO-85,1446.53,1405.78,55.16,-14.41
15,01AMO-85,1503.29,1453.84,64.59,-15.14
16,01AMO-85,1816.41,1756.13,79.93,-19.65
17,01AMO-85,1960.98,1887.01,93.16,-19.19
18,01AMO-85,1637.48,1574.13,83.74,-20.39
19,01AMO-85,1295.97,1227.5,78.31,-9.84
20,01AMO-85,1640.11,1554.86,102.71,-17.45
21,01AMO-85,1478.11,1405.33,87.25,-14.47
22,01AMO-85,1055.12,1005.85,57.35,-8.08
23,01AMO-85,868.22,825.32,45.39,-2.5
24,01AMO-85,764.31,727.74,36.57,0
1,01ANL-85,700.38,674.62,28.31,-2.54
2,01ANL-85,646.85,625.16,22.41,-.72
3,01ANL-85,638.28,619.15,19.74,-.61
4,01ANL-85,618.78,599.94,18.84,0
5,01ANL-85,624.06,604.43,19.63,0
6,01ANL-85,630.25,607.28,23.02,-.05
7,01ANL-85,711.89,682.95,31.37,-2.43
8,01ANL-85,830.63,793.53,38.87,-1.77
9,01ANL-85,902.44,862.36,43.01,-2.93
10,01ANL-85,963.57,919.55,48.12,-4.1
11,01ANL-85,1295.5,1249,62.98,-16.48
12,01ANL-85,1458.6,1406.82,69.8,-18.02
13,01ANL-85,944.63,896.83,50.1,-2.3
14,01ANL-85,1455.12,1405.78,66.56,-17.23
15,01ANL-85,1511.7,1453.84,75.98,-18.11
16,01ANL-85,1823.29,1756.13,90.45,-23.3
17,01ANL-85,1966.77,1887.01,102.17,-22.41
18,01ANL-85,1642.82,1574.13,93.07,-24.37
19,01ANL-85,1310.43,1227.5,94.7,-11.77
20,01ANL-85,1663.71,1554.86,129.68,-20.83
21,01ANL-85,1502.18,1405.33,114.09,-17.24
22,01ANL-85,1071.45,1005.85,75.26,-9.66
23,01ANL-85,878.01,825.32,55.69,-3
24,01ANL-85,770.01,727.74,42.27,0
1,01ANM-115,687.65,674.62,14.14,-1.11
2,01ANM-115,637.12,625.16,12.28,-.31
3,01ANM-115,628.92,619.15,10.04,-.26
4,01ANM-115,608.58,599.94,8.65,0
5,01ANM-115,613.91,604.43,9.48,0
6,01ANM-115,618.75,607.28,11.5,-.03
7,01ANM-115,698.92,682.95,17.26,-1.3
8,01ANM-115,812.58,793.53,20,-.94
9,01ANM-115,879.77,862.36,18.98,-1.56
10,01ANM-115,937.01,919.55,19.66,-2.19
11,01ANM-115,1261.12,1249,20.92,-8.8
12,01ANM-115,1421.98,1406.82,24.65,-9.48
13,01ANM-115,915.89,896.83,20.27,-1.21
14,01ANM-115,1416.77,1405.78,20.11,-9.12
15,01ANM-115,1469.69,1453.84,25.41,-9.56
16,01ANM-115,1775.51,1756.13,32.16,-12.78
17,01ANM-115,1917.87,1887.01,43.9,-13.04
18,01ANM-115,1600.74,1574.13,39.53,-12.92
19,01ANM-115,1263.84,1227.5,42.56,-6.22
20,01ANM-115,1597.86,1554.86,54.07,-11.07
21,01ANM-115,1440.86,1405.33,44.7,-9.17
22,01ANM-115,1030.05,1005.85,29.31,-5.11
23,01ANM-115,848.23,825.32,24.47,-1.56
24,01ANM-115,749.97,727.74,22.24,0
1,01ANS-85,689,674.62,16.86,-2.48
2,01ANS-85,637.26,625.16,12.8,-.7
3,01ANS-85,628.49,619.15,9.94,-.59
4,01ANS-85,609.08,599.94,9.14,0
5,01ANS-85,614.76,604.43,10.33,0
6,01ANS-85,619.61,607.28,12.38,-.05
7,01ANS-85,699.33,682.95,18.79,-2.42
8,01ANS-85,816.01,793.53,24.24,-1.76
9,01ANS-85,885.83,862.36,26.38,-2.91
10,01ANS-85,945.06,919.55,29.6,-4.08
11,01ANS-85,1268.73,1249,36.12,-16.39
12,01ANS-85,1433.71,1406.82,44.35,-17.46
13,01ANS-85,928.22,896.83,33.62,-2.23
14,01ANS-85,1432.29,1405.78,43.21,-16.7
15,01ANS-85,1490.68,1453.84,54.4,-17.56
16,01ANS-85,1800.81,1756.13,67.31,-22.63
17,01ANS-85,1943.87,1887.01,78.74,-21.88
18,01ANS-85,1625.64,1574.13,75.13,-23.62
19,01ANS-85,1290.76,1227.5,74.66,-11.41
20,01ANS-85,1630.37,1554.86,95.77,-20.26
21,01ANS-85,1468.93,1405.33,80.4,-16.8
22,01ANS-85,1048.53,1005.85,52.06,-9.38
23,01ANS-85,861.36,825.32,38.94,-2.91
24,01ANS-85,757.16,727.74,29.43,0
1,01ANU-115,703.77,674.62,30.28,-1.13
2,01ANU-115,651.36,625.16,26.52,-.32
3,01ANU-115,642.48,619.15,23.6,-.27
4,01ANU-115,621.21,599.94,21.28,0
5,01ANU-115,626.35,604.43,21.92,0
6,01ANU-115,631.59,607.28,24.34,-.03
7,01ANU-115,716.97,682.95,35.35,-1.33
8,01ANU-115,834.9,793.53,42.34,-.97
9,01ANU-115,905.07,862.36,44.32,-1.61
10,01ANU-115,964.37,919.55,47.07,-2.25
11,01ANU-115,1298.63,1249,58.68,-9.05
12,01ANU-115,1464.96,1406.82,67.88,-9.74
13,01ANU-115,944.34,896.83,48.75,-1.25
14,01ANU-115,1462.19,1405.78,65.78,-9.37
15,01ANU-115,1517.24,1453.84,73.22,-9.82
16,01ANU-115,1831.29,1756.13,88.26,-13.1
17,01ANU-115,1972.25,1887.01,98.57,-13.33
18,01ANU-115,1643.66,1574.13,82.8,-13.27
19,01ANU-115,1295.55,1227.5,74.44,-6.39
20,01ANU-115,1647.98,1554.86,104.5,-11.37
21,01ANU-115,1486.13,1405.33,90.22,-9.42
22,01ANU-115,1062.1,1005.85,61.5,-5.25
23,01ANU-115,873.82,825.32,50.11,-1.61
24,01ANU-115,769.84,727.74,42.1,0
1,01ANU-69,703.77,674.62,30.28,-1.13
2,01ANU-69,651.36,625.16,26.52,-.32
3,01ANU-69,642.48,619.15,23.6,-.27
4,01ANU-69,621.21,599.94,21.28,0
5,01ANU-69,626.35,604.43,21.92,0
6,01ANU-69,631.59,607.28,24.34,-.03
7,01ANU-69,716.97,682.95,35.35,-1.33
8,01ANU-69,834.9,793.53,42.34,-.97
9,01ANU-69,905.07,862.36,44.32,-1.61
10,01ANU-69,964.37,919.55,47.07,-2.25
11,01ANU-69,1298.63,1249,58.68,-9.05
12,01ANU-69,1464.96,1406.82,67.88,-9.74
13,01ANU-69,944.34,896.83,48.75,-1.25
14,01ANU-69,1462.19,1405.78,65.78,-9.37
15,01ANU-69,1517.24,1453.84,73.22,-9.82
16,01ANU-69,1831.29,1756.13,88.26,-13.1
17,01ANU-69,1972.25,1887.01,98.57,-13.33
18,01ANU-69,1643.66,1574.13,82.8,-13.27
19,01ANU-69,1295.55,1227.5,74.44,-6.39
20,01ANU-69,1647.98,1554.86,104.5,-11.37
21,01ANU-69,1486.13,1405.33,90.22,-9.42
22,01ANU-69,1062.1,1005.85,61.5,-5.25
23,01ANU-69,873.82,825.32,50.11,-1.61
24,01ANU-69,769.84,727.74,42.1,0
1,01ARA-85,686.5,674.62,14.38,-2.5
2,01ARA-85,635.21,625.16,10.75,-.71
3,01ARA-85,626.56,619.15,8,-.6
4,01ARA-85,607.31,599.94,7.37,0
5,01ARA-85,612.94,604.43,8.51,0
6,01ARA-85,618.69,607.28,11.46,-.05
7,01ARA-85,698.24,682.95,17.73,-2.45
8,01ARA-85,814.93,793.53,23.18,-1.78
9,01ARA-85,884.53,862.36,25.12,-2.95
10,01ARA-85,943.47,919.55,28.06,-4.14
11,01ARA-85,1265.75,1249,33.38,-16.63
12,01ARA-85,1426.69,1406.82,37.46,-17.59
13,01ARA-85,924.64,896.83,30.06,-2.25
14,01ARA-85,1425.65,1405.78,36.69,-16.82
15,01ARA-85,1483.42,1453.84,47.27,-17.68
16,01ARA-85,1792.48,1756.13,59.13,-22.78
17,01ARA-85,1934.58,1887.01,69.57,-22
18,01ARA-85,1617.54,1574.13,67.2,-23.79
19,01ARA-85,1284.47,1227.5,68.46,-11.49
20,01ARA-85,1622,1554.86,87.56,-20.41
21,01ARA-85,1461.65,1405.33,73.24,-16.93
22,01ARA-85,1043.42,1005.85,47.01,-9.45
23,01ARA-85,857.52,825.32,35.12,-2.93
24,01ARA-85,754.28,727.74,26.54,0
1,01ARX-230,677.39,674.62,5.03,-2.26
2,01ARX-230,627.65,625.16,3.13,-.64
3,01ARX-230,619.87,619.15,1.26,-.54
4,01ARX-230,600.93,599.94,1,0
5,01ARX-230,606.19,604.43,1.76,0
6,01ARX-230,611.39,607.28,4.15,-.04
7,01ARX-230,688.63,682.95,7.78,-2.1
8,01ARX-230,802.49,793.53,10.49,-1.53
9,01ARX-230,870.15,862.36,10.33,-2.53
10,01ARX-230,926.87,919.55,10.87,-3.55
11,01ARX-230,1244.65,1249,9.92,-14.26
12,01ARX-230,1400.36,1406.82,9.57,-16.03
13,01ARX-230,907.3,896.83,12.51,-2.05
14,01ARX-230,1398.77,1405.78,8.32,-15.34
15,01ARX-230,1452.32,1453.84,14.6,-16.12
16,01ARX-230,1749.99,1756.13,14.63,-20.77
17,01ARX-230,1887.67,1887.01,20.7,-20.05
18,01ARX-230,1577.05,1574.13,24.61,-21.69
19,01ARX-230,1253.7,1227.5,36.68,-10.48
20,01ARX-230,1576.68,1554.86,40.39,-18.56
21,01ARX-230,1425.34,1405.33,35.4,-15.39
22,01ARX-230,1021.06,1005.85,23.83,-8.62
23,01ARX-230,840.41,825.32,17.76,-2.67
24,01ARX-230,740.87,727.74,13.14,0
1,01ATE-230,693.69,674.62,21.1,-2.02
2,01ATE-230,642.26,625.16,17.68,-.57
3,01ATE-230,633.76,619.15,15.1,-.48
4,01ATE-230,613.71,599.94,13.78,0
5,01ATE-230,619.45,604.43,15.02,0
6,01ATE-230,624.47,607.28,17.23,-.04
7,01ATE-230,705,682.95,24.14,-2.1
8,01ATE-230,822.27,793.53,30.27,-1.52
9,01ATE-230,891.99,862.36,32.16,-2.53
10,01ATE-230,950.82,919.55,34.82,-3.54
11,01ATE-230,1276.72,1249,41.95,-14.23
12,01ATE-230,1439.37,1406.82,47.71,-15.16
13,01ATE-230,930.22,896.83,35.32,-1.94
14,01ATE-230,1436.5,1405.78,45.23,-14.52
15,01ATE-230,1493.06,1453.84,54.48,-15.25
16,01ATE-230,1804.88,1756.13,68.54,-19.79
17,01ATE-230,1948.69,1887.01,80.99,-19.31
18,01ATE-230,1627.56,1574.13,73.97,-20.54
19,01ATE-230,1288.96,1227.5,71.37,-9.91
20,01ATE-230,1629.2,1554.86,91.95,-17.61
21,01ATE-230,1468.34,1405.33,77.6,-14.6
22,01ATE-230,1048.39,1005.85,50.69,-8.15
23,01ATE-230,862.18,825.32,39.38,-2.52
24,01ATE-230,759.45,727.74,31.71,0
1,01ATE-85,693.79,674.62,21.15,-1.98
2,01ATE-85,642.39,625.16,17.79,-.56
3,01ATE-85,633.92,619.15,15.24,-.47
4,01ATE-85,613.84,599.94,13.91,0
5,01ATE-85,619.57,604.43,15.14,0
6,01ATE-85,624.53,607.28,17.29,-.04
7,01ATE-85,704.99,682.95,24.12,-2.08
8,01ATE-85,822.08,793.53,30.07,-1.51
9,01ATE-85,891.79,862.36,31.94,-2.5
10,01ATE-85,950.6,919.55,34.57,-3.51
11,01ATE-85,1276.52,1249,41.62,-14.1
12,01ATE-85,1437.64,1406.82,45.86,-15.04
13,01ATE-85,929,896.83,34.1,-1.92
14,01ATE-85,1434.64,1405.78,43.27,-14.41
15,01ATE-85,1491.09,1453.84,52.39,-15.14
16,01ATE-85,1802.42,1756.13,65.94,-19.65
17,01ATE-85,1946.14,1887.01,78.32,-19.19
18,01ATE-85,1625.33,1574.13,71.59,-20.39
19,01ATE-85,1286.81,1227.5,69.15,-9.84
20,01ATE-85,1627.5,1554.86,90.1,-17.45
21,01ATE-85,1466.87,1405.33,76.01,-14.47
22,01ATE-85,1047.51,1005.85,49.74,-8.08
23,01ATE-85,861.87,825.32,39.05,-2.5
24,01ATE-85,759.31,727.74,31.57,0
1,01ATG-69,686.82,674.62,11.54,.67
2,01ATG-69,638.24,625.16,12.89,.19
3,01ATG-69,630.12,619.15,10.81,.16
4,01ATG-69,607.66,599.94,7.72,0
5,01ATG-69,612.2,604.43,7.77,0
6,01ATG-69,611.36,607.28,4.06,.03
7,01ATG-69,691.75,682.95,7.39,1.4
8,01ATG-69,793.35,793.53,-1.2,1.02
9,01ATG-69,849.24,862.36,-14.8,1.69
10,01ATG-69,899.43,919.55,-22.49,2.37
11,01ATG-69,1208.82,1249,-49.68,9.51
12,01ATG-69,1399.86,1406.82,-11,4.04
13,01ATG-69,892.31,896.83,-5.03,.51
14,01ATG-69,1383.86,1405.78,-25.64,3.72
15,01ATG-69,1423.21,1453.84,-34.59,3.96
16,01ATG-69,1719.95,1756.13,-40,3.82
17,01ATG-69,1870.18,1887.01,-18.52,1.7
18,01ATG-69,1555.13,1574.13,-24.19,5.18
19,01ATG-69,1210.13,1227.5,-19.91,2.53
20,01ATG-69,1531.21,1554.86,-28.04,4.39
