Centro Nacional de Control de Energia
Precios Marginales Locales del MDA 
Sistema Interconectado Baja California
Reporte diario
Fecha: 20/Junio/2017
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 19/Junio/2017 12:03:36 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
3,07ENT-115,738.59,671.98,66.61,0
4,07ENT-115,530.44,483.57,46.88,0
5,07ENT-115,518.85,472.41,46.45,0
6,07ENT-115,497.66,452.18,45.48,0
7,07ENT-115,498.96,453.53,45.43,0
8,07ENT-115,550.18,498.87,51.32,0
9,07ENT-115,561.15,506.72,54.43,0
10,07ENT-115,798.39,720.49,77.9,0
11,07ENT-115,817.06,737.81,79.24,0
12,07ENT-115,1138.43,1022.33,116.1,0
13,07ENT-115,921.86,822.52,99.34,0
14,07ENT-115,934.21,829.71,104.51,0
15,07ENT-115,1062.74,943.75,118.99,0
16,07ENT-115,828.95,738.02,90.93,0
17,07ENT-115,826.67,738.04,88.64,0
18,07ENT-115,979.42,870.45,108.98,0
19,07ENT-115,1020.77,910.19,110.58,0
20,07ENT-115,924.84,826.73,98.11,0
21,07ENT-115,934.75,831.52,103.22,0
22,07ENT-115,933.16,831.18,101.98,0
23,07ENT-115,959.99,858.67,101.32,0
24,07ENT-115,886.19,800.72,85.47,0
1,07EPC-115,718.39,704.27,14.12,0
2,07EPC-115,726.77,711.49,15.28,0
3,07EPC-115,686.02,671.98,14.04,0
4,07EPC-115,493.81,483.57,10.24,0
5,07EPC-115,483.3,472.41,10.89,0
6,07EPC-115,463.57,452.18,11.39,0
7,07EPC-115,465.37,453.53,11.83,0
8,07EPC-115,511.38,498.87,12.51,0
9,07EPC-115,519.61,506.72,12.89,0
10,07EPC-115,739.22,720.49,18.73,0
11,07EPC-115,757.58,737.81,19.76,0
12,07EPC-115,1053.63,1022.33,31.3,0
13,07EPC-115,846.68,822.52,24.16,0
14,07EPC-115,854.95,829.71,25.25,0
15,07EPC-115,973.29,943.75,29.54,0
16,07EPC-115,757.8,738.02,19.77,0
17,07EPC-115,757.2,738.04,19.17,0
18,07EPC-115,895.85,870.45,25.4,0
19,07EPC-115,936.49,910.19,26.3,0
20,07EPC-115,849.51,826.73,22.78,0
21,07EPC-115,856.7,831.52,25.18,0
22,07EPC-115,855.58,831.18,24.4,0
23,07EPC-115,882.28,858.67,23.61,0
24,07EPC-115,817.58,800.72,16.85,0
1,07FCO-69,719.5,704.27,15.24,0
2,07FCO-69,724.72,711.49,13.23,0
3,07FCO-69,683.25,671.98,11.27,0
4,07FCO-69,491.05,483.57,7.49,0
5,07FCO-69,479.03,472.41,6.63,0
6,07FCO-69,458.2,452.18,6.02,0
7,07FCO-69,459.33,453.53,5.8,0
8,07FCO-69,506.46,498.87,7.6,0
9,07FCO-69,515.13,506.72,8.41,0
10,07FCO-69,734,720.49,13.51,0
11,07FCO-69,753.3,737.81,15.48,0
12,07FCO-69,1044.48,1022.33,22.15,0
13,07FCO-69,840.3,822.52,17.78,0
14,07FCO-69,851.14,829.71,21.44,0
15,07FCO-69,968.75,943.75,25,0
16,07FCO-69,758.03,738.02,20.01,0
17,07FCO-69,758.19,738.04,20.15,0
18,07FCO-69,893.81,870.45,23.36,0
19,07FCO-69,934.47,910.19,24.28,0
20,07FCO-69,848.91,826.73,22.17,0
21,07FCO-69,853.95,831.52,22.43,0
22,07FCO-69,853.69,831.18,22.51,0
23,07FCO-69,881.58,858.67,22.9,0
24,07FCO-69,821.94,800.72,21.21,0
1,07FEV-161,743.79,704.27,39.53,0
2,07FEV-161,740.33,711.49,28.85,0
3,07FEV-161,692.51,671.98,20.53,0
4,07FEV-161,494.69,483.57,11.12,0
5,07FEV-161,478.39,472.41,5.98,0
6,07FEV-161,454.17,452.18,1.99,0
7,07FEV-161,453.49,453.53,-.04,0
8,07FEV-161,502.33,498.87,3.46,0
9,07FEV-161,510.79,506.72,4.07,0
10,07FEV-161,732.08,720.49,11.59,0
11,07FEV-161,756.38,737.81,18.57,0
12,07FEV-161,1049.68,1022.33,27.35,0
13,07FEV-161,845.21,822.52,22.69,0
14,07FEV-161,882.67,829.71,52.96,0
15,07FEV-161,1012,943.75,68.25,0
16,07FEV-161,795.98,738.02,57.96,0
17,07FEV-161,798.36,738.04,60.33,0
18,07FEV-161,939.32,870.45,68.87,0
19,07FEV-161,979.98,910.19,69.79,0
20,07FEV-161,889.02,826.73,62.29,0
21,07FEV-161,887.96,831.52,56.43,0
22,07FEV-161,888.65,831.18,57.47,0
23,07FEV-161,922.84,858.67,64.17,0
24,07FEV-161,867.44,800.72,66.71,0
1,07FLO-69,717.01,704.27,12.75,0
2,07FLO-69,722.15,711.49,10.66,0
3,07FLO-69,680.8,671.98,8.82,0
4,07FLO-69,489.29,483.57,5.73,0
5,07FLO-69,477.22,472.41,4.81,0
6,07FLO-69,456.28,452.18,4.1,0
7,07FLO-69,457.29,453.53,3.76,0
8,07FLO-69,504.08,498.87,5.22,0
9,07FLO-69,512.61,506.72,5.9,0
10,07FLO-69,730.32,720.49,9.83,0
11,07FLO-69,749.56,737.81,11.75,0
12,07FLO-69,1039.08,1022.33,16.75,0
13,07FLO-69,835.72,822.52,13.2,0
14,07FLO-69,847.14,829.71,17.43,0
15,07FLO-69,964.23,943.75,20.48,0
16,07FLO-69,754.53,738.02,16.51,0
17,07FLO-69,754.78,738.04,16.74,0
18,07FLO-69,889.79,870.45,19.35,0
19,07FLO-69,930.34,910.19,20.14,0
20,07FLO-69,845.15,826.73,18.42,0
21,07FLO-69,849.59,831.52,18.06,0
22,07FLO-69,849.31,831.18,18.13,0
23,07FLO-69,877.89,858.67,19.21,0
24,07FLO-69,819.25,800.72,18.52,0
1,07FMO-115,707.17,704.27,2.9,0
2,07FMO-115,715.51,711.49,4.02,0
3,07FMO-115,675.52,671.98,3.54,0
4,07FMO-115,486.48,483.57,2.91,0
5,07FMO-115,476.1,472.41,3.69,0
6,07FMO-115,456.54,452.18,4.36,0
7,07FMO-115,458.32,453.53,4.79,0
8,07FMO-115,503.2,498.87,4.33,0
9,07FMO-115,510.89,506.72,4.17,0
10,07FMO-115,726.59,720.49,6.1,0
11,07FMO-115,744.19,737.81,6.38,0
12,07FMO-115,1034.31,1022.33,11.99,0
13,07FMO-115,830.45,822.52,7.93,0
14,07FMO-115,838.05,829.71,8.34,0
15,07FMO-115,954.2,943.75,10.46,0
16,07FMO-115,743,738.02,4.98,0
17,07FMO-115,742.73,738.04,4.69,0
18,07FMO-115,878.82,870.45,8.37,0
19,07FMO-115,919.23,910.19,9.04,0
20,07FMO-115,833.93,826.73,7.19,0
21,07FMO-115,840.33,831.52,8.8,0
22,07FMO-115,839.64,831.18,8.46,0
23,07FMO-115,866.77,858.67,8.1,0
24,07FMO-115,803.87,800.72,3.15,0
1,07FOR-69,709.05,704.27,4.78,0
2,07FOR-69,715.91,711.49,4.42,0
3,07FOR-69,675.91,671.98,3.93,0
4,07FOR-69,486.3,483.57,2.74,0
5,07FOR-69,474.98,472.41,2.57,0
6,07FOR-69,454.62,452.18,2.44,0
7,07FOR-69,456.09,453.53,2.55,0
8,07FOR-69,502.12,498.87,3.26,0
9,07FOR-69,510.21,506.72,3.49,0
10,07FOR-69,725.8,720.49,5.31,0
11,07FOR-69,743.59,737.81,5.78,0
12,07FOR-69,1030.56,1022.33,8.23,0
13,07FOR-69,829.25,822.52,6.73,0
14,07FOR-69,836.84,829.71,7.13,0
15,07FOR-69,951.83,943.75,8.08,0
16,07FOR-69,744.36,738.02,6.34,0
17,07FOR-69,744.28,738.04,6.25,0
18,07FOR-69,877.64,870.45,7.19,0
19,07FOR-69,917.51,910.19,7.32,0
20,07FOR-69,833.38,826.73,6.65,0
21,07FOR-69,838.48,831.52,6.96,0
22,07FOR-69,838.11,831.18,6.93,0
23,07FOR-69,865.46,858.67,6.79,0
24,07FOR-69,806.76,800.72,6.03,0
1,07FTA-69,713.05,704.27,8.78,0
2,07FTA-69,719.29,711.49,7.8,0
3,07FTA-69,678.71,671.98,6.73,0
4,07FTA-69,488.08,483.57,4.52,0
5,07FTA-69,476.44,472.41,4.03,0
6,07FTA-69,455.81,452.18,3.63,0
7,07FTA-69,457.2,453.53,3.67,0
8,07FTA-69,503.71,498.87,4.84,0
9,07FTA-69,512.03,506.72,5.31,0
10,07FTA-69,728.84,720.49,8.35,0
11,07FTA-69,747.17,737.81,9.36,0
12,07FTA-69,1035.55,1022.33,13.23,0
13,07FTA-69,833.21,822.52,10.69,0
14,07FTA-69,842.31,829.71,12.6,0
15,07FTA-69,958.16,943.75,14.41,0
16,07FTA-69,749.32,738.02,11.3,0
17,07FTA-69,749.34,738.04,11.31,0
18,07FTA-69,883.67,870.45,13.23,0
19,07FTA-69,923.91,910.19,13.71,0
20,07FTA-69,839.05,826.73,12.31,0
21,07FTA-69,843.75,831.52,12.23,0
22,07FTA-69,843.39,831.18,12.21,0
23,07FTA-69,872.54,858.67,13.87,0
24,07FTA-69,813.67,800.72,12.95,0
1,07GER-69,714.38,704.27,10.12,0
2,07GER-69,720.9,711.49,9.41,0
3,07GER-69,680.34,671.98,8.36,0
4,07GER-69,489.35,483.57,5.78,0
5,07GER-69,477.85,472.41,5.44,0
6,07GER-69,457.36,452.18,5.19,0
7,07GER-69,458.97,453.53,5.44,0
8,07GER-69,505.82,498.87,6.96,0
9,07GER-69,514.41,506.72,7.69,0
10,07GER-69,732.18,720.49,11.69,0
11,07GER-69,750.58,737.81,12.77,0
12,07GER-69,1040.42,1022.33,18.09,0
13,07GER-69,837.28,822.52,14.77,0
14,07GER-69,845.34,829.71,15.63,0
15,07GER-69,961.55,943.75,17.8,0
16,07GER-69,751.98,738.02,13.96,0
17,07GER-69,751.84,738.04,13.8,0
18,07GER-69,886.34,870.45,15.89,0
19,07GER-69,926.32,910.19,16.12,0
20,07GER-69,841.34,826.73,14.61,0
21,07GER-69,846.79,831.52,15.27,0
22,07GER-69,846.34,831.18,15.16,0
23,07GER-69,873.46,858.67,14.79,0
24,07GER-69,813.65,800.72,12.93,0
1,07GLL-115,707.17,704.27,2.9,0
2,07GLL-115,715.53,711.49,4.04,0
3,07GLL-115,675.54,671.98,3.56,0
4,07GLL-115,486.49,483.57,2.92,0
5,07GLL-115,476.11,472.41,3.71,0
6,07GLL-115,456.56,452.18,4.38,0
7,07GLL-115,458.34,453.53,4.81,0
8,07GLL-115,503.22,498.87,4.35,0
9,07GLL-115,510.91,506.72,4.19,0
10,07GLL-115,726.61,720.49,6.12,0
11,07GLL-115,744.23,737.81,6.41,0
12,07GLL-115,1034.37,1022.33,12.04,0
13,07GLL-115,830.49,822.52,7.97,0
14,07GLL-115,838.08,829.71,8.37,0
15,07GLL-115,954.25,943.75,10.5,0
16,07GLL-115,743,738.02,4.98,0
17,07GLL-115,742.73,738.04,4.7,0
18,07GLL-115,878.85,870.45,8.4,0
19,07GLL-115,919.26,910.19,9.07,0
20,07GLL-115,833.94,826.73,7.21,0
21,07GLL-115,840.35,831.52,8.82,0
22,07GLL-115,839.65,831.18,8.47,0
23,07GLL-115,866.79,858.67,8.12,0
24,07GLL-115,803.87,800.72,3.15,0
1,07GOR-161,749.14,704.27,44.87,0
2,07GOR-161,745.5,711.49,34.01,0
3,07GOR-161,697.22,671.98,25.24,0
4,07GOR-161,498.04,483.57,14.48,0
5,07GOR-161,481.57,472.41,9.17,0
6,07GOR-161,457.12,452.18,4.94,0
7,07GOR-161,456.46,453.53,2.93,0
8,07GOR-161,505.7,498.87,6.84,0
9,07GOR-161,514.29,506.72,7.57,0
10,07GOR-161,737.61,720.49,17.12,0
11,07GOR-161,762.06,737.81,24.24,0
12,07GOR-161,1058.58,1022.33,36.25,0
13,07GOR-161,852.38,822.52,29.86,0
14,07GOR-161,890.4,829.71,60.69,0
15,07GOR-161,1021.06,943.75,77.31,0
16,07GOR-161,803.29,738.02,65.27,0
17,07GOR-161,805.38,738.04,67.34,0
18,07GOR-161,947.63,870.45,77.19,0
19,07GOR-161,988.48,910.19,78.29,0
20,07GOR-161,896.56,826.73,69.83,0
21,07GOR-161,895.53,831.52,64.01,0
22,07GOR-161,896.14,831.18,64.97,0
23,07GOR-161,930.23,858.67,71.56,0
24,07GOR-161,874.05,800.72,73.33,0
1,07HGO-161,752.56,704.27,48.29,0
2,07HGO-161,748.67,711.49,37.18,0
3,07HGO-161,699.96,671.98,27.98,0
4,07HGO-161,499.81,483.57,16.24,0
5,07HGO-161,483.14,472.41,10.73,0
6,07HGO-161,458.37,452.18,6.19,0
7,07HGO-161,457.48,453.53,3.95,0
8,07HGO-161,506.99,498.87,8.13,0
9,07HGO-161,514.3,506.72,7.58,0
10,07HGO-161,736.5,720.49,16.01,0
11,07HGO-161,760.2,737.81,22.39,0
12,07HGO-161,1055.89,1022.33,33.56,0
13,07HGO-161,850.73,822.52,28.21,0
14,07HGO-161,895.44,829.71,65.73,0
15,07HGO-161,1027.21,943.75,83.46,0
16,07HGO-161,808.24,738.02,70.22,0
17,07HGO-161,810.62,738.04,72.58,0
18,07HGO-161,953.57,870.45,83.12,0
19,07HGO-161,994.1,910.19,83.91,0
20,07HGO-161,900.74,826.73,74,0
21,07HGO-161,899.6,831.52,68.07,0
22,07HGO-161,900.52,831.18,69.34,0
23,07HGO-161,934.84,858.67,76.17,0
24,07HGO-161,878.1,800.72,77.38,0
1,07HMO-69,715.5,704.27,11.24,0
2,07HMO-69,721.87,711.49,10.38,0
3,07HMO-69,681.15,671.98,9.17,0
4,07HMO-69,489.87,483.57,6.3,0
5,07HMO-69,478.27,472.41,5.87,0
6,07HMO-69,457.72,452.18,5.54,0
7,07HMO-69,459.31,453.53,5.78,0
8,07HMO-69,506.32,498.87,7.46,0
9,07HMO-69,515,506.72,8.28,0
10,07HMO-69,733.18,720.49,12.69,0
11,07HMO-69,751.64,737.81,13.83,0
12,07HMO-69,1041.93,1022.33,19.6,0
13,07HMO-69,838.46,822.52,15.94,0
14,07HMO-69,846.93,829.71,17.22,0
15,07HMO-69,963.35,943.75,19.6,0
16,07HMO-69,753.41,738.02,15.39,0
17,07HMO-69,753.27,738.04,15.23,0
18,07HMO-69,887.93,870.45,17.48,0
19,07HMO-69,928.12,910.19,17.92,0
20,07HMO-69,842.86,826.73,16.13,0
21,07HMO-69,848.07,831.52,16.54,0
22,07HMO-69,847.59,831.18,16.41,0
23,07HMO-69,874.96,858.67,16.29,0
24,07HMO-69,815.26,800.72,14.53,0
1,07HUN-69,713.7,704.27,9.43,0
2,07HUN-69,720.08,711.49,8.59,0
3,07HUN-69,679.54,671.98,7.55,0
4,07HUN-69,488.73,483.57,5.17,0
5,07HUN-69,477.17,472.41,4.77,0
6,07HUN-69,456.66,452.18,4.48,0
7,07HUN-69,458.16,453.53,4.63,0
8,07HUN-69,504.85,498.87,5.99,0
9,07HUN-69,513.3,506.72,6.58,0
10,07HUN-69,730.61,720.49,10.12,0
11,07HUN-69,748.94,737.81,11.13,0
12,07HUN-69,1038.11,1022.33,15.78,0
13,07HUN-69,835.29,822.52,12.77,0
14,07HUN-69,843.86,829.71,14.15,0
15,07HUN-69,959.9,943.75,16.15,0
16,07HUN-69,750.72,738.02,12.7,0
17,07HUN-69,750.66,738.04,12.62,0
18,07HUN-69,884.95,870.45,14.5,0
19,07HUN-69,925.11,910.19,14.92,0
20,07HUN-69,840.18,826.73,13.45,0
21,07HUN-69,845.24,831.52,13.72,0
22,07HUN-69,844.83,831.18,13.65,0
23,07HUN-69,872.33,858.67,13.65,0
24,07HUN-69,813.06,800.72,12.33,0
1,07INA-69,715.54,704.27,11.27,0
2,07INA-69,721.8,711.49,10.31,0
3,07INA-69,681.04,671.98,9.06,0
4,07INA-69,489.75,483.57,6.19,0
5,07INA-69,478.09,472.41,5.69,0
6,07INA-69,457.44,452.18,5.26,0
7,07INA-69,459,453.53,5.46,0
8,07INA-69,506,498.87,7.13,0
9,07INA-69,514.57,506.72,7.85,0
10,07INA-69,732.55,720.49,12.06,0
11,07INA-69,751.05,737.81,13.24,0
12,07INA-69,1041.06,1022.33,18.73,0
13,07INA-69,837.7,822.52,15.18,0
14,07INA-69,846.47,829.71,16.76,0
15,07INA-69,962.74,943.75,19,0
16,07INA-69,752.92,738.02,14.9,0
17,07INA-69,752.77,738.04,14.74,0
18,07INA-69,887.38,870.45,16.93,0
19,07INA-69,927.71,910.19,17.51,0
20,07INA-69,842.43,826.73,15.69,0
21,07INA-69,847.39,831.52,15.87,0
22,07INA-69,847,831.18,15.82,0
23,07INA-69,874.94,858.67,16.27,0
24,07INA-69,815.59,800.72,14.87,0
1,07IOP-69,714.05,704.27,9.79,0
2,07IOP-69,720.33,711.49,8.84,0
3,07IOP-69,679.69,671.98,7.71,0
4,07IOP-69,488.78,483.57,5.21,0
5,07IOP-69,477.13,472.41,4.72,0
6,07IOP-69,456.49,452.18,4.31,0
7,07IOP-69,457.92,453.53,4.39,0
8,07IOP-69,504.6,498.87,5.74,0
9,07IOP-69,513.02,506.72,6.3,0
10,07IOP-69,730.28,720.49,9.79,0
11,07IOP-69,748.66,737.81,10.85,0
12,07IOP-69,1037.67,1022.33,15.35,0
13,07IOP-69,834.91,822.52,12.39,0
14,07IOP-69,843.85,829.71,14.14,0
15,07IOP-69,959.82,943.75,16.07,0
16,07IOP-69,750.64,738.02,12.62,0
17,07IOP-69,750.59,738.04,12.55,0
18,07IOP-69,885.03,870.45,14.58,0
19,07IOP-69,925.3,910.19,15.11,0
20,07IOP-69,840.29,826.73,13.56,0
21,07IOP-69,845.1,831.52,13.57,0
22,07IOP-69,844.74,831.18,13.56,0
23,07IOP-69,872.9,858.67,14.23,0
24,07IOP-69,813.93,800.72,13.2,0
1,07JAT-115,706.68,704.27,2.42,0
2,07JAT-115,714.72,711.49,3.23,0
3,07JAT-115,674.89,671.98,2.91,0
4,07JAT-115,485.92,483.57,2.36,0
5,07JAT-115,475.35,472.41,2.95,0
6,07JAT-115,455.54,452.18,3.36,0
7,07JAT-115,457.18,453.53,3.65,0
8,07JAT-115,502.25,498.87,3.38,0
9,07JAT-115,510.01,506.72,3.29,0
10,07JAT-115,725.34,720.49,4.85,0
11,07JAT-115,741.86,737.81,4.04,0
12,07JAT-115,1029.51,1022.33,7.18,0
13,07JAT-115,827.07,822.52,4.56,0
14,07JAT-115,834.52,829.71,4.81,0
15,07JAT-115,949.64,943.75,5.89,0
16,07JAT-115,740.77,738.02,2.74,0
17,07JAT-115,740.6,738.04,2.56,0
18,07JAT-115,875.16,870.45,4.71,0
19,07JAT-115,915.45,910.19,5.26,0
20,07JAT-115,830.61,826.73,3.87,0
21,07JAT-115,836.61,831.52,5.08,0
22,07JAT-115,836.04,831.18,4.86,0
23,07JAT-115,863.11,858.67,4.44,0
24,07JAT-115,801.99,800.72,1.26,0
1,07JOV-230,687.83,704.27,-16.43,0
2,07JOV-230,697.83,711.49,-13.66,0
3,07JOV-230,658.97,671.98,-13.02,0
4,07JOV-230,475.14,483.57,-8.43,0
5,07JOV-230,465.73,472.41,-6.67,0
6,07JOV-230,447.31,452.18,-4.87,0
7,07JOV-230,448.82,453.53,-4.71,0
8,07JOV-230,490.08,498.87,-8.79,0
9,07JOV-230,496.11,506.72,-10.61,0
10,07JOV-230,704.96,720.49,-15.53,0
11,07JOV-230,721.85,737.81,-15.96,0
12,07JOV-230,1009.11,1022.33,-13.22,0
13,07JOV-230,808.16,822.52,-14.36,0
14,07JOV-230,816.3,829.71,-13.41,0
15,07JOV-230,931.34,943.75,-12.41,0
16,07JOV-230,721.45,738.02,-16.57,0
17,07JOV-230,721.35,738.04,-16.69,0
18,07JOV-230,857.8,870.45,-12.66,0
19,07JOV-230,897.29,910.19,-12.91,0
20,07JOV-230,812.36,826.73,-14.37,0
21,07JOV-230,818.22,831.52,-13.31,0
22,07JOV-230,817.75,831.18,-13.43,0
23,07JOV-230,846.11,858.67,-12.56,0
24,07JOV-230,781.79,800.72,-18.94,0
1,07JOY-115,706.07,704.27,1.8,0
2,07JOY-115,713.32,711.49,1.83,0
3,07JOY-115,673.64,671.98,1.65,0
4,07JOY-115,484.77,483.57,1.21,0
5,07JOY-115,473.67,472.41,1.26,0
6,07JOY-115,453.47,452.18,1.29,0
7,07JOY-115,454.94,453.53,1.41,0
8,07JOY-115,500.54,498.87,1.68,0
9,07JOY-115,508.5,506.72,1.78,0
10,07JOY-115,723.06,720.49,2.57,0
11,07JOY-115,737.13,737.81,-.69,0
12,07JOY-115,1019.64,1022.33,-2.69,0
13,07JOY-115,820.32,822.52,-2.2,0
14,07JOY-115,827.5,829.71,-2.21,0
15,07JOY-115,940.57,943.75,-3.17,0
16,07JOY-115,736.43,738.02,-1.59,0
17,07JOY-115,736.35,738.04,-1.68,0
18,07JOY-115,867.68,870.45,-2.77,0
19,07JOY-115,907.84,910.19,-2.35,0
20,07JOY-115,823.93,826.73,-2.81,0
21,07JOY-115,829.11,831.52,-2.41,0
22,07JOY-115,828.79,831.18,-2.39,0
23,07JOY-115,855.79,858.67,-2.89,0
24,07JOY-115,798.72,800.72,-2,0
1,07KCH-161,740.85,704.27,36.59,0
2,07KCH-161,737.87,711.49,26.38,0
3,07KCH-161,690.51,671.98,18.53,0
4,07KCH-161,493.39,483.57,9.83,0
5,07KCH-161,477.32,472.41,4.91,0
6,07KCH-161,453.34,452.18,1.16,0
7,07KCH-161,452.82,453.53,-.71,0
8,07KCH-161,501.41,498.87,2.54,0
9,07KCH-161,510.11,506.72,3.39,0
10,07KCH-161,730.95,720.49,10.46,0
11,07KCH-161,755.24,737.81,17.43,0
12,07KCH-161,1047.54,1022.33,25.21,0
13,07KCH-161,842.79,822.52,20.27,0
14,07KCH-161,877.28,829.71,47.57,0
15,07KCH-161,1005.32,943.75,61.57,0
16,07KCH-161,790.5,738.02,52.48,0
17,07KCH-161,792.9,738.04,54.86,0
18,07KCH-161,933,870.45,62.55,0
19,07KCH-161,973.83,910.19,63.63,0
20,07KCH-161,884.01,826.73,57.28,0
21,07KCH-161,882.87,831.52,51.34,0
22,07KCH-161,883.49,831.18,52.32,0
23,07KCH-161,917.98,858.67,59.3,0
24,07KCH-161,863.16,800.72,62.44,0
1,07LGO-69,719.91,704.27,15.64,0
2,07LGO-69,725.78,711.49,14.29,0
3,07LGO-69,684.56,671.98,12.58,0
4,07LGO-69,492.14,483.57,8.58,0
5,07LGO-69,480.32,472.41,7.91,0
6,07LGO-69,459.7,452.18,7.52,0
7,07LGO-69,461.27,453.53,7.74,0
8,07LGO-69,508.84,498.87,9.97,0
9,07LGO-69,517.62,506.72,10.9,0
10,07LGO-69,737.25,720.49,16.76,0
11,07LGO-69,756.21,737.81,18.39,0
12,07LGO-69,1048.48,1022.33,26.15,0
13,07LGO-69,843.67,822.52,21.15,0
14,07LGO-69,852.97,829.71,23.26,0
15,07LGO-69,970.27,943.75,26.52,0
16,07LGO-69,758.92,738.02,20.9,0
17,07LGO-69,758.82,738.04,20.78,0
18,07LGO-69,894.25,870.45,23.8,0
19,07LGO-69,934.74,910.19,24.55,0
20,07LGO-69,848.87,826.73,22.14,0
21,07LGO-69,854.2,831.52,22.68,0
22,07LGO-69,853.76,831.18,22.58,0
23,07LGO-69,881.14,858.67,22.47,0
24,07LGO-69,820.97,800.72,20.24,0
1,07LMS-69,717.64,704.27,13.38,0
2,07LMS-69,723.71,711.49,12.22,0
3,07LMS-69,682.72,671.98,10.74,0
4,07LMS-69,490.9,483.57,7.34,0
5,07LMS-69,479.19,472.41,6.78,0
6,07LMS-69,458.6,452.18,6.42,0
7,07LMS-69,460.16,453.53,6.63,0
8,07LMS-69,507.46,498.87,8.6,0
9,07LMS-69,516.18,506.72,9.46,0
10,07LMS-69,735.05,720.49,14.56,0
11,07LMS-69,753.81,737.81,15.99,0
12,07LMS-69,1045.04,1022.33,22.72,0
13,07LMS-69,840.91,822.52,18.39,0
14,07LMS-69,849.97,829.71,20.26,0
15,07LMS-69,966.89,943.75,23.14,0
16,07LMS-69,756.25,738.02,18.23,0
17,07LMS-69,756.14,738.04,18.11,0
18,07LMS-69,891.16,870.45,20.71,0
19,07LMS-69,931.46,910.19,21.27,0
20,07LMS-69,845.89,826.73,19.16,0
21,07LMS-69,851.13,831.52,19.6,0
22,07LMS-69,850.66,831.18,19.48,0
23,07LMS-69,878.06,858.67,19.39,0
24,07LMS-69,818.16,800.72,17.44,0
1,07LOS-115,706.1,704.27,1.83,0
2,07LOS-115,714.44,711.49,2.95,0
3,07LOS-115,674.55,671.98,2.57,0
4,07LOS-115,485.78,483.57,2.21,0
5,07LOS-115,475.4,472.41,3,0
6,07LOS-115,455.84,452.18,3.66,0
7,07LOS-115,457.58,453.53,4.05,0
8,07LOS-115,502.33,498.87,3.47,0
9,07LOS-115,509.97,506.72,3.25,0
10,07LOS-115,725.24,720.49,4.75,0
11,07LOS-115,742.71,737.81,4.9,0
12,07LOS-115,1032.19,1022.33,9.86,0
13,07LOS-115,828.8,822.52,6.28,0
14,07LOS-115,836.39,829.71,6.68,0
15,07LOS-115,952.3,943.75,8.55,0
16,07LOS-115,741.63,738.02,3.61,0
17,07LOS-115,741.39,738.04,3.35,0
18,07LOS-115,877.17,870.45,6.72,0
19,07LOS-115,917.48,910.19,7.28,0
20,07LOS-115,832.33,826.73,5.59,0
21,07LOS-115,838.59,831.52,7.07,0
22,07LOS-115,837.94,831.18,6.76,0
23,07LOS-115,865.1,858.67,6.43,0
24,07LOS-115,802.57,800.72,1.85,0
1,07MAB-69,714.5,704.27,10.24,0
2,07MAB-69,720.24,711.49,8.75,0
3,07MAB-69,679.32,671.98,7.34,0
4,07MAB-69,488.35,483.57,4.78,0
5,07MAB-69,476.48,472.41,4.07,0
6,07MAB-69,455.67,452.18,3.5,0
7,07MAB-69,456.8,453.53,3.27,0
8,07MAB-69,503.31,498.87,4.45,0
9,07MAB-69,511.65,506.72,4.93,0
10,07MAB-69,728.55,720.49,8.06,0
11,07MAB-69,747.32,737.81,9.51,0
12,07MAB-69,1035.78,1022.33,13.45,0
13,07MAB-69,833.15,822.52,10.63,0
14,07MAB-69,843.55,829.71,13.84,0
15,07MAB-69,959.88,943.75,16.13,0
16,07MAB-69,750.93,738.02,12.91,0
17,07MAB-69,751.1,738.04,13.06,0
18,07MAB-69,885.68,870.45,15.23,0
19,07MAB-69,926.05,910.19,15.86,0
20,07MAB-69,841.14,826.73,14.41,0
21,07MAB-69,845.57,831.52,14.04,0
22,07MAB-69,845.36,831.18,14.18,0
23,07MAB-69,873.88,858.67,15.21,0
24,07MAB-69,815.39,800.72,14.67,0
1,07MEP-230,710.03,704.27,5.77,0
2,07MEP-230,716.31,711.49,4.82,0
3,07MEP-230,675.93,671.98,3.95,0
4,07MEP-230,486.1,483.57,2.53,0
5,07MEP-230,474.49,472.41,2.08,0
6,07MEP-230,453.91,452.18,1.73,0
7,07MEP-230,455.15,453.53,1.62,0
8,07MEP-230,501.17,498.87,2.3,0
9,07MEP-230,509.31,506.72,2.6,0
10,07MEP-230,724.82,720.49,4.33,0
11,07MEP-230,742.99,737.81,5.18,0
12,07MEP-230,1029.65,1022.33,7.32,0
13,07MEP-230,828.3,822.52,5.78,0
14,07MEP-230,837.55,829.71,7.84,0
15,07MEP-230,952.83,943.75,9.08,0
16,07MEP-230,745.19,738.02,7.17,0
17,07MEP-230,745.31,738.04,7.27,0
18,07MEP-230,879.14,870.45,8.69,0
19,07MEP-230,919.31,910.19,9.11,0
20,07MEP-230,835.01,826.73,8.28,0
21,07MEP-230,839.53,831.52,8,0
22,07MEP-230,839.24,831.18,8.06,0
23,07MEP-230,867.42,858.67,8.75,0
24,07MEP-230,809.24,800.72,8.52,0
